ticker,name_en,name_ko,market,sector_ko,fiscal_year,headcount,men,women,women_share,tenure_years,tenure_years_men,tenure_years_women,tenure_ratio_women_to_men,annual_pay_per_person_krw_men,annual_pay_per_person_krw_women,pay_ratio_women_to_men,pay_ratio_withheld_reason,close_price_krw,market_cap_krw,listed_shares,price_as_of
022220,"TKG AIKANG CO., LTD",티케이지애강,KOSDAQ,고무·플라스틱,2025,120,108,12,0.1,7.51,7.7,5.77,0.749,56619000,41840000,0.739,,894,46304353626,51794579,20260908
007770,"HANIL CHEMICAL IND. CO.,LTD",한일화학,KOSDAQ,화학물질·화학제품,2025,119,101,18,0.151,8.64,8.72,8.22,0.943,59744514.85,49970666.67,0.836,,7920,27799200000,3510000,20260908
032560,"Hwang Kum Steel & Technology Co., Ltd",황금에스티,KOSPI,1차 금속,2025,119,100,19,0.16,7.27,7.44,6.38,0.858,60000000,51000000,0.85,,5610,95370000000,17000000,20260908
192390,"WINHITECH CO., Ltd.",윈하이텍,KOSDAQ,금속가공제품,2025,119,104,15,0.126,7.53,8,4.3,0.538,71264000,42046000,0.59,,1768,21158090928,11967246,20260908
300120,LaonPeople Inc.,라온피플,KOSDAQ,출판업,2025,119,86,33,0.277,3.37,3.36,3.4,1.012,68483000,52022000,0.76,,3170,31385545510,9900803,20260908
127980,"Finecircuit CO.,LTD.",화인써키트,KOSDAQ,전자부품·컴퓨터·통신장비,2025,119,92,27,0.227,3.81,4,3.17,0.793,38867000,34358000,0.884,,2605,30844981820,11840684,20260908
045340,TOTAL SOFT BANK LTD.,토탈소프트,KOSDAQ,출판업,2025,119,79,40,0.336,9.99,11,8,0.727,63000000,50000000,0.794,,6900,59050476000,8558040,20260908
002960,"HANKOOK SHELL OIL CO.,LTD",한국쉘석유,KOSPI,코크스·석유정제,2025,119,79,40,0.336,15.85,17.18,13.22,0.769,128642000,96304000,0.749,,502000,652600000000,1300000,20260908
445180,"Purit Co., Ltd.",퓨릿,KOSDAQ,화학물질·화학제품,2025,119,111,8,0.067,4.17,4.2,3.8,0.905,66000000,50000000,0.758,,7780,133731882640,17189188,20260908
403360,"RAPEECH Co.,Ltd",라피치,KONEX,출판업,2025,119,87,32,0.269,4.35,4.82,3.06,0.635,59264000,42364000,0.715,,6490,24451951150,3767635,20260908
318060,Graphy Inc.,그래피,KOSDAQ,화학물질·화학제품,2025,119,80,39,0.328,2.33,2.39,2.2,0.921,60486650,49436025.64,0.817,,17900,200250468300,11187177,20260908
263050,"Eutilex Co.,Ltd.",유틸렉스,KOSDAQ,의료용 물질·의약품,2025,119,119,,,2.63,2.63,,,55495680.67,,,not reported,959,35324626904,36834856,20260908
199290,BIO PROTECH INC.,바이오프로테크,KONEX,의료·정밀·광학기기,2025,118,70,48,0.407,5.69,6.33,4.75,0.75,40000000,31000000,0.775,,400,6810076800,17025192,20260908
081970,"KX NexG Co.,LTD.",케이엑스넥스지,,출판업,2025,118,92,26,0.22,3.38,3.76,2.03,0.54,40065065.22,25264384.62,0.631,,,,,
263810,"SANGSHIN ELECTRONICS CO., LTD.",상신전자,KOSDAQ,전자부품·컴퓨터·통신장비,2025,118,82,36,0.305,7.68,7.5,8.1,1.08,49978000,32890000,0.658,,2535,40369431375,15924825,20260908
052900,"KX HITECH CO.,LTD",KX하이텍,KOSDAQ,고무·플라스틱,2025,118,84,34,0.288,5.19,5.27,5,0.949,59000000,44352941.18,0.752,,974,74674719660,76668090,20260908
115570,"STARFLEX CO., LTD",스타플렉스,KOSDAQ,고무·플라스틱,2025,118,108,10,0.085,6.47,6.37,7.53,1.182,58112000,47336000,0.815,,2610,20839565880,7984508,20260908
056090,"CG MedTech Co.,Ltd.",시지메드텍,KOSDAQ,의료·정밀·광학기기,2025,118,74,44,0.373,6.46,7.78,4.24,0.545,57445000,40511000,0.705,,1169,120709813084,103259036,20260908
394280,"Openedges Technology, Inc.",오픈엣지테크놀로지,KOSDAQ,출판업,2025,118,88,30,0.254,2.47,2.6,2.1,0.808,116157000,63784000,0.549,,8270,217885803100,26346530,20260908
180060,"Topsun co.,Ltd",탑선,KONEX,전기장비,2025,118,103,15,0.127,5.23,5.23,5.25,1.004,59476300.97,42102133.33,0.708,,4320,40381917120,9347666,20260908
119850,"GnCenergy Co., Ltd.",지엔씨에너지,KOSDAQ,전기장비,2025,118,104,14,0.119,5.66,5.6,6.1,1.089,66931000,56711000,0.847,,44800,736911123200,16448909,20260908
416180,"Shinsung ST Co., Ltd.",신성에스티,KOSDAQ,자동차·트레일러,2025,118,103,15,0.127,4.36,4.23,5.22,1.234,66000000,51000000,0.773,,24250,219214616500,9039778,20260908
205500,"NEXUS Co., Ltd.",넥써쓰,KOSDAQ,출판업,2025,118,94,24,0.203,0.76,0.75,0.78,1.04,97000000,55000000,0.567,,1815,151664661555,83561797,20260908
238090,"NDFOS CO., LTD.",앤디포스,KOSDAQ,고무·플라스틱,2025,117,89,28,0.239,4.04,4.4,2.9,0.659,57983000,41504000,0.716,,1833,55888976520,30490440,20260908
032960,DongilTechnology,동일기연,KOSDAQ,전자부품·컴퓨터·통신장비,2025,117,87,30,0.256,14.28,13,18,1.385,67000000,40000000,0.597,,2135,37561001625,17592975,20260908
391710,Kornic Automation Co.Ltd.,코닉오토메이션,KOSDAQ,기타 기계·장비,2025,117,99,18,0.154,6.45,6.25,7.58,1.213,76000000,52000000,0.684,,1090,46456312300,42620470,20260908
004700,"CHOKWANG LEATHER CO.,LTD",조광피혁,KOSPI,가죽·신발 제조,2025,116,96,20,0.172,11.62,12.83,5.83,0.454,53000000,47000000,0.887,,64200,426874659600,6649138,20260908
142210,"Unitrontech Co., Ltd.",유니트론텍,KOSDAQ,도매·상품중개,2025,116,91,25,0.216,5.22,5.17,5.42,1.048,88000000,71000000,0.807,,5870,121810735610,20751403,20260908
099390,"Brainzcompany Co., Ltd.",브레인즈컴퍼니,KOSDAQ,출판업,2025,116,89,27,0.233,,,,,57168742,57344878,1.003,,3780,31027309740,8208283,20260908
224810,"EOMJIHOUSE Co., Ltd",엄지하우스,KONEX,전문직별 공사,2025,116,66,50,0.431,6.53,8.11,4.44,0.547,55508000,45666000,0.823,,1758,7383600000,4200000,20260908
065500,Orient Precision Industries Inc.,오리엔트정공,KOSDAQ,자동차·트레일러,2025,116,92,24,0.207,7.56,7.6,7.4,0.974,52238000,42279000,0.809,,1130,40389490560,35742912,20260908
126870,"NS Co., Ltd.",앤에스,,기타 기계·장비,2025,116,100,16,0.138,7.72,8,6,0.75,50659452,40207556,0.794,,,,,
018700,"JOLSE CO.,LTD.",졸스,KOSDAQ,도매·상품중개,2025,116,40,76,0.655,3.12,2.5,3.45,1.38,24944425,24920592.11,0.999,,1400,23411164000,16722260,20260908
183490,ENZYCHEM LIFESCIENCES CORPORATION,엔지켐생명과학,KOSDAQ,의료용 물질·의약품,2025,116,62,54,0.466,3.43,4.24,2.51,0.592,57516129.03,38037037.04,0.661,,990,83793832650,84640235,20260908
004840,"DRB Holding Co.,Ltd",DRB동일,KOSPI,고무·플라스틱,2025,116,78,38,0.328,10.15,10.83,8.75,0.808,92873000,63111000,0.68,,4045,77956712380,19272364,20260908
331380,"FOCUS AI Co., Ltd.",포커스에이아이,KOSDAQ,전자부품·컴퓨터·통신장비,2025,116,90,26,0.224,4.53,4.83,3.5,0.725,60000000,38000000,0.633,,2120,77509035920,36560866,20260908
360070,"TOP MATERIAL Co., Ltd",탑머티리얼,KOSDAQ,전기장비,2025,116,96,20,0.172,3.39,3.6,2.4,0.667,81423000,51675000,0.635,,8400,68813161200,8192043,20260908
001380,"SG GLOBAL CO., LTD",SG글로벌,KOSPI,자동차·트레일러,2025,115,60,55,0.478,6.49,8.5,4.29,0.505,73570850,41872363.64,0.569,,1263,28394855673,22482071,20260908
065530,Wiable Corp.,와이어블,KOSDAQ,통신업,2025,115,105,10,0.087,7.01,7.08,6.33,0.894,51435000,61321000,1.192,,1175,56210541825,47838759,20260908
025560,MIRAE CORPORATION,미래산업,KOSPI,의료·정밀·광학기기,2025,115,108,7,0.061,6.64,6.75,5,0.741,64000000,37000000,0.578,,6010,166949854780,27778678,20260908
332570,"Pentastone Electronics, Inc.",PS일렉트로닉스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,115,84,31,0.27,6.51,7.04,5.09,0.723,59666666.67,44129032.26,0.74,,7500,350336722500,46711563,20260908
117670,"Alphachips, Inc.",알파칩스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,115,92,23,0.2,6.42,6.8,4.9,0.721,65753000,43342000,0.659,,8000,53293936000,6661742,20260908
377030,"BITMAX CO., LTD",비트맥스,KOSDAQ,출판업,2025,115,85,30,0.261,2.47,2.5,2.39,0.956,19247058.82,13200000,0.686,,1811,25882272322,14291702,20260908
062860,TLIInc.,티엘아이,,전자부품·컴퓨터·통신장비,2025,115,93,22,0.191,53.81,54,53,0.981,108382000,81394000,0.751,,,,,
131100,"TN entertainment Co., Ltd.",티엔엔터테인먼트,KOSDAQ,영상·오디오 제작,2025,115,77,38,0.33,1.73,1.75,1.69,0.966,51383532.47,48438473.68,0.943,,2265,14607764160,6449344,20260908
316140,Woori Financial Group Inc.,우리금융지주,KOSPI,금융업,2025,114,93,21,0.184,3.04,2.92,3.58,1.226,195000000,141000000,0.723,,34050,25087582265850,736786557,20260908
317830,"SP SYSTEMS CO.,LTD.",에스피시스템스,KOSDAQ,기타 기계·장비,2025,114,90,24,0.211,5.39,5.51,4.93,0.895,44692633.33,25666333.33,0.574,,4450,47943490100,10773818,20260908
003050,LYNXEO KOREA LTD,링세오코리아,,전기장비,2025,114,100,14,0.123,16.83,18.6,4.2,0.226,10648000,69171000,6.496,,,,,
451250,"BBIA.CO.,LTD.",삐아,KOSDAQ,화학물질·화학제품,2025,114,24,90,0.789,2.78,2.58,2.83,1.097,58000000,36000000,0.621,,7320,74853419640,10225877,20260908
413390,"MOT Co., Ltd.",엠오티,KOSDAQ,기타 기계·장비,2025,114,101,13,0.114,2.85,2.9,2.45,0.845,76896613.86,39311538.46,0.511,,6700,77587206000,11580180,20260908
064520,"TechL Co., LTD.",테크엘,KOSDAQ,전자부품·컴퓨터·통신장비,2025,114,71,43,0.377,5.75,6.25,4.92,0.787,53000000,37000000,0.698,,1495,33414837690,22351062,20260908
354390,BASKHANBIOPharma Inc.,바스칸바이오제약,KONEX,의료용 물질·의약품,2025,114,53,61,0.535,4.24,4.35,4.14,0.952,51352113.21,33090000,0.644,,3570,25055141790,7018247,20260908
033830,TBC,티비씨,KOSDAQ,방송업,2025,114,95,19,0.167,19.03,20.6,11.2,0.544,114000000,79000000,0.693,,1723,32576984990,18907130,20260908
016590,"SHINDAEYANG PAPER CO.,LTD",신대양제지,KOSPI,펄프·종이 제조,2025,114,104,10,0.088,15.68,15.58,16.75,1.075,98387000,72215000,0.734,,10360,417485415200,40297820,20260908
045970,CoAsia Corporation,코아시아,KOSDAQ,전자부품·컴퓨터·통신장비,2025,114,72,42,0.368,6.56,6.43,6.77,1.053,62694444.44,50666666.67,0.808,,3115,81970838740,26314876,20260908
219420,"Linkgenesis Co., Ltd.",링크제니시스,KOSDAQ,출판업,2025,114,89,25,0.219,7.09,7.7,4.9,0.636,58000000,37000000,0.638,,3315,38021415705,11469507,20260908
302550,"REMED CO.,LTD.",리메드,KOSDAQ,의료·정밀·광학기기,2025,114,81,33,0.289,3.5,3.78,2.8,0.741,51662950.62,34860151.52,0.675,,2680,81137034840,30275013,20260908
214270,"FSN Co., Ltd.",FSN,KOSDAQ,출판업,2025,114,63,51,0.447,5.04,5.75,4.17,0.725,73000000,46000000,0.63,,1300,58827126800,45251636,20260908
069920,Exion Group Company Limited,엑시온그룹,KOSDAQ,소매업,2025,114,83,31,0.272,3.19,3.45,2.51,0.728,70280053.73,38591392.06,0.549,,1239,17854553745,14410455,20260908
031330,"SAMT CO.,LTD.",에스에이엠티,KOSDAQ,도매·상품중개,2025,113,100,13,0.115,9.12,8.74,12.08,1.382,87450000,65000000,0.743,,7910,790960979970,99995067,20260908
290090,TWIM Corp,트윔,KOSDAQ,출판업,2025,113,99,14,0.124,4.91,5.25,2.5,0.476,59000000,32000000,0.542,,4115,30617937320,7440568,20260908
087600,"Pixelplus. Co., Ltd.",픽셀플러스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,113,91,22,0.195,7.21,7.38,6.49,0.879,84000000,56000000,0.667,,3995,32625399210,8166558,20260908
024720,"KOLMAR HOLDINGS CO.,LTD.",콜마홀딩스,KOSPI,금융업,2025,113,64,49,0.434,6.62,7.1,6,0.845,135000000,84000000,0.622,,9650,330958899350,34296259,20260908
115480,CU MEDICAL SYSTEMS Inc.,씨유메디칼,KOSDAQ,의료·정밀·광학기기,2025,113,56,57,0.504,6.09,4.94,7.21,1.46,66000000,40000000,0.606,,2375,28796663625,12124911,20260908
095910,"S-EnergyCO.,LTD.",에스에너지,KOSDAQ,전기장비,2025,113,87,26,0.23,5.79,6.2,4.4,0.71,47000000,40000000,0.851,,619,22554276446,36436634,20260908
335890,"VIOL Medical Co., Ltd.",비올메디컬,,의료·정밀·광학기기,2025,113,62,51,0.451,1.83,2.1,1.5,0.714,72000000,47000000,0.653,,,,,
355390,"CrowdWorks, Inc.",크라우드웍스,KOSDAQ,출판업,2025,113,52,61,0.54,1.86,1.57,2.1,1.338,45000000,31000000,0.689,,1317,20906511048,15874344,20260908
303360,PROTIA INC.,프로티아,KOSDAQ,의료·정밀·광학기기,2025,113,56,57,0.504,3.8,3.8,3.8,1,47608000,34799000,0.731,,5020,64656169300,12879715,20260908
061090,"Sena Technologies Co., Ltd.",세나테크놀로지,KOSDAQ,전자부품·컴퓨터·통신장비,2025,113,78,35,0.31,6.07,7,4,0.571,75000000,56000000,0.747,,37650,205853257500,5467550,20260908
158430,ATON Inc.,아톤,KOSDAQ,출판업,2025,113,78,35,0.31,3.93,4.08,3.58,0.877,77000000,49000000,0.636,,4560,111638339520,24482092,20260908
109740,"DSK Co.,Ltd.",디에스케이,KOSDAQ,기타 기계·장비,2025,112,99,13,0.116,6.6,7.03,3.36,0.478,65519292.93,28866307.69,0.441,,4390,112868612100,25710390,20260908
225590,"Fashion Platform Co.,Ltd.",패션플랫폼,KOSDAQ,의복 제조,2025,112,30,82,0.732,3.09,2.67,3.25,1.217,63000000,57000000,0.905,,3120,15978693120,5121376,20260908
032080,AZTECH WB CO. LTD,아즈텍WB,KOSDAQ,섬유제품 제조,2025,112,63,49,0.438,4.47,5.41,3.26,0.603,37500284.94,28491654,0.76,,1067,22930927943,21491029,20260908
052460,"iCRAFTCo.,Ltd.",아이크래프트,KOSDAQ,컴퓨터 프로그래밍·SI,2025,112,99,13,0.116,6.42,6.54,5.49,0.839,6934000,4896000,0.706,,4895,71505846720,14607936,20260908
456070,"ENCell Co., Ltd.",이엔셀,KOSDAQ,의료용 물질·의약품,2025,112,51,61,0.545,3.17,3.14,3.2,1.019,46117647.06,38524590.16,0.835,,5590,61655000030,11029517,20260908
126880,"JNK Global Co., Ltd.",제이엔케이글로벌,KOSDAQ,기타 기계·장비,2025,112,99,13,0.116,8.06,7.91,9.2,1.163,78242424.24,55692307.69,0.712,,2480,57456945040,23168123,20260908
188040,"BIO PORT KOREA, INC.",바이오포트,KOSDAQ,식료품 제조,2025,112,79,33,0.295,4.13,4.67,2.83,0.606,51000000,36000000,0.706,,4980,23302953840,4679308,20260908
060260,"NUVOTEC Co., Ltd",뉴보텍,KOSDAQ,고무·플라스틱,2025,112,93,19,0.17,6.07,6.44,4.27,0.663,48456251.49,44224434.37,0.913,,1008,13449094848,13342356,20260908
347000,"SENKO Co.,Ltd.",센코,KOSDAQ,의료·정밀·광학기기,2025,112,97,15,0.134,4.95,5.33,2.5,0.469,59375000,40548000,0.683,,1906,72067472476,37810846,20260908
242040,NAMU AX Corp.,나무에이엑스,KOSDAQ,출판업,2025,112,91,21,0.188,5.5,5.67,4.75,0.838,64951068,48559652,0.748,,3065,106068199160,34606264,20260908
148250,"RN2 Technologies Co., Ltd.",알엔투테크놀로지,KOSDAQ,전자부품·컴퓨터·통신장비,2025,112,56,56,0.5,5.75,5.62,5.89,1.048,49871000,30412000,0.61,,1801,24512877904,13610704,20260908
108490,ROBOTIS,로보티즈,KOSDAQ,기타 기계·장비,2025,111,83,28,0.252,6.01,5,9,1.8,53816000,42223000,0.785,,284000,4165435952000,14667028,20260908
464280,"TDSPHARM Co., Ltd.",티디에스팜,KOSDAQ,의료용 물질·의약품,2025,111,50,61,0.55,3.15,3.2,3.1,0.969,35838000,28955000,0.808,,5660,31299800000,5530000,20260908
463480,"MOTIVELINK CO.,LTD",모티브링크,KOSDAQ,전자부품·컴퓨터·통신장비,2025,111,87,24,0.216,6.81,6.97,6.23,0.894,54271919.54,37858541.67,0.698,,4075,50490708850,12390358,20260908
004920,"CITECH CO.,LTD",씨아이테크,KOSPI,전자부품·컴퓨터·통신장비,2025,111,85,26,0.234,4.37,4.51,3.92,0.869,41769247.06,22549230.77,0.54,,907,47327143904,52179872,20260908
134780,"SM HWAJIN Co., Ltd.",에스엠화진,,자동차·트레일러,2025,111,78,33,0.297,10.55,11.5,8.3,0.722,55000000,50000000,0.909,,,,,
465480,"Inspien, Inc.",인스피언,KOSDAQ,출판업,2025,111,81,30,0.27,5.54,6.4,3.2,0.5,60459000,44001000,0.728,,3555,36039779460,10137772,20260908
225190,"LK SAMYANG CO., LTD",LK삼양,KOSDAQ,의료·정밀·광학기기,2025,111,91,20,0.18,8.84,8.75,9.25,1.057,65000000,48000000,0.738,,821,57854589240,70468440,20260908
002690,"DONG IL STEEL MFG CO., LTD",동일제강,KOSPI,1차 금속,2025,111,103,8,0.072,5.43,5,11,2.2,52000000,36000000,0.692,,1439,29212218040,20300360,20260908
220180,Polaris AI Handy Corp.,폴라리스AI핸디,KOSDAQ,출판업,2025,111,76,35,0.315,6.47,7,5.33,0.761,62022000,52046000,0.839,,1380,33024561960,23930842,20260908
044960,"Eagle Veterinary Technology Co.,Ltd",이글벳,KOSDAQ,도매·상품중개,2025,110,69,41,0.373,10.22,11.6,7.9,0.681,56177000,34986000,0.623,,3165,40011559695,12641883,20260908
054090,SAMJIN LND COMPANY LIMITED,삼진엘앤디,KOSDAQ,기타 제품 제조,2025,110,66,44,0.4,5.79,7.32,3.5,0.478,63575757.58,53977272.73,0.849,,1045,26082397440,24959232,20260908
318410,"Best Bristle Company Co., Ltd.",비비씨,KOSDAQ,화학물질·화학제품,2025,110,47,63,0.573,8,8,8,1,69608000,32894000,0.473,,6520,36220184360,5555243,20260908
464580,dotmill Inc.,닷밀,KOSDAQ,영상·오디오 제작,2025,110,39,71,0.645,2.42,3.08,2.05,0.666,42502205.13,34851957.75,0.82,,1550,28529437950,18406089,20260908
039240,"Kyeong Nam Steel Co., LTD",경남스틸,KOSDAQ,1차 금속,2025,110,101,9,0.082,8.83,8.73,9.9,1.134,65368841.58,48582000,0.743,,1894,51099369976,26979604,20260908
187660,Penetrium Bioscience Inc.,페니트리움바이오,KOSDAQ,연구개발업,2025,110,29,81,0.736,3.3,2.75,3.5,1.273,96516000,64048000,0.664,,5710,365247304630,63966253,20260908
038070,"SeouLinBioscienceCO.,LTD.",서린바이오,KOSDAQ,도매·상품중개,2025,110,70,40,0.364,6.89,7.83,5.25,0.67,67000000,50000000,0.746,,4200,39062839200,9300676,20260908
014530,"KUKDONG OIL & CHEMICALS CO.,LTD",극동유화,KOSPI,코크스·석유정제,2025,109,89,20,0.183,14.54,13.88,17.46,1.258,89331943.82,65433800,0.732,,3250,113325615000,34869420,20260908
451760,"CONTEC Co.,Ltd",컨텍,KOSDAQ,컴퓨터 프로그래밍·SI,2025,109,81,28,0.257,4.83,5.15,3.91,0.759,64037037.04,46178571.43,0.721,,7100,117205195400,16507774,20260908
002680,Hantop Inc.,한탑,KOSDAQ,식료품 제조,2025,109,91,18,0.165,7.88,8.48,4.84,0.571,42331230.77,29869166.67,0.706,,2875,18582157125,6463359,20260908
450330,HASS Corp.,하스,KOSDAQ,의료용 물질·의약품,2025,109,71,38,0.349,5.71,6.3,4.6,0.73,52865000,41699000,0.789,,5060,41425425580,8186843,20260908
125490,"HALLACAST Co.,Ltd",한라캐스트,KOSDAQ,자동차·트레일러,2025,109,97,12,0.11,5.53,5.57,5.2,0.934,53092783.51,30750000,0.579,,10500,383274696000,36502352,20260908
424760,Bellock Inc.,벨로크,KOSDAQ,컴퓨터 프로그래밍·SI,2025,109,86,23,0.211,3.4,3.58,2.75,0.768,61459000,44261000,0.72,,2405,24180755040,10054368,20260908
060310,"3S KOREA CO., LTD",3S,KOSDAQ,의료·정밀·광학기기,2025,109,86,23,0.211,5.48,5.83,4.17,0.715,45489000,36857000,0.81,,1171,62132135840,53059040,20260908
446840,"GITSN, Inc.",지슨,KOSDAQ,의료·정밀·광학기기,2025,109,97,12,0.11,4.31,4.5,2.8,0.622,63708826,40443693,0.635,,3055,33655761880,11016616,20260908
321260,"PRO2000 CO.,LTD.",프로이천,KOSDAQ,전자부품·컴퓨터·통신장비,2025,109,85,24,0.22,4,4,4,1,41000000,36000000,0.878,,1614,45502023576,28192084,20260908
290690,ARIBIO Holdings Inc.,아리바이오홀딩스,KOSDAQ,전기장비,2025,109,78,31,0.284,3.62,3.67,3.5,0.954,41220000,32576000,0.79,,4295,227460738965,52959427,20260908
207760,Mr. Blue Corporation,미스터블루,KOSDAQ,정보서비스업,2025,108,30,78,0.722,4.94,7.17,4.08,0.569,57712600,38375102.56,0.665,,2345,38964416820,16615956,20260908
175330,"JB FINANCIAL GROUP CO.,LTD",JB금융지주,KOSPI,금융업,2025,108,82,26,0.241,3.38,3.42,3.25,0.95,194000000,116000000,0.598,,31300,5838133091200,186521824,20260908
153460,Nable Inc.,네이블,KOSDAQ,출판업,2025,108,89,19,0.176,5.99,5.83,6.75,1.158,72514000,54903000,0.757,,5880,38396482320,6530014,20260908
434480,"MONITORAPP CO., LTD.",모니터랩,KOSDAQ,출판업,2025,108,78,30,0.278,3.54,3.6,3.4,0.944,56333000,39531000,0.702,,2615,32191434500,12310300,20260908
389500,"SBB TECH Co., Ltd.",에스비비테크,KOSDAQ,기타 기계·장비,2025,108,95,13,0.12,3.81,3.7,4.6,1.243,38000000,22000000,0.579,,37000,246548464000,6663472,20260908
439090,"Manyo Factory Co., Ltd",마녀공장,KOSDAQ,화학물질·화학제품,2025,108,18,90,0.833,1.92,2.75,1.75,0.636,97000000,68000000,0.701,,15890,260488901400,16393260,20260908
154040,"Dasan Solueta Co.,Ltd.",다산솔루에타,KOSDAQ,전자부품·컴퓨터·통신장비,2025,108,92,16,0.148,5.2,5.3,4.6,0.868,59120000,49086000,0.83,,1055,22804472770,21615614,20260908
298380,ABL Bio Inc.,에이비엘바이오,KOSDAQ,의료용 물질·의약품,2025,108,45,63,0.583,5.2,4.9,5.42,1.106,140000000,115000000,0.821,,68200,3818344976600,55987463,20260908
021050,"SEOWON CO.,LTD",서원,KOSPI,1차 금속,2025,108,101,7,0.065,11.84,11.7,13.8,1.179,64000000,52000000,0.813,,1127,53503862930,47474590,20260908
051980,"JOONGANG ADVANCED MATERIALS Co., Ltd",중앙첨단소재,KOSDAQ,전자부품·컴퓨터·통신장비,2025,108,97,11,0.102,6.62,6.72,5.75,0.856,52916061.86,40216000,0.76,,1083,120312320847,111091709,20260908
001550,"CHOBI CO.,LTD",조비,KOSPI,화학물질·화학제품,2025,107,96,11,0.103,14.37,14.8,10.6,0.716,61833,27916,0.451,,10830,56231948370,5192239,20260908
365900,VC Inc.,브이씨,KOSDAQ,기타 제품 제조,2025,107,74,33,0.308,4.52,4.67,4.18,0.895,59306756.76,41319909.09,0.697,,2330,17032999000,7310300,20260908
290550,"DK TECH CO.,LTD",디케이티,KOSDAQ,전자부품·컴퓨터·통신장비,2025,107,67,40,0.374,2.53,2.5,2.58,1.032,43097000,30906000,0.717,,15000,300018450000,20001230,20260908
209640,"YJLINK CO.,LTD.",와이제이링크,KOSDAQ,기타 기계·장비,2025,107,77,30,0.28,3.44,3.84,2.4,0.625,57170870.13,33457000,0.585,,3020,85898300920,28443146,20260908
430690,"Hanssak Co., Ltd.",한싹,KOSDAQ,출판업,2025,107,86,21,0.196,4.7,5.25,2.46,0.469,65000000,42000000,0.646,,2525,27510642600,10895304,20260908
225530,"HC BoKwang Industry Co.,Ltd",HC보광산업,KOSDAQ,비금속 광물제품,2025,107,99,8,0.075,4.98,5.14,2.97,0.578,45355608.69,13564308.25,0.299,,2090,75947939430,36338727,20260908
097780,"Eco Volt Co.,Ltd.",에코볼트,KOSDAQ,자동차·트레일러,2025,107,66,41,0.383,2.43,2.95,1.59,0.539,49000000,34000000,0.694,,1617,32813924913,20293089,20260908
024950,"SAMCHULY BICYCLE CO., LTD",삼천리자전거,KOSDAQ,도매·상품중개,2025,107,86,21,0.196,13.34,13.3,13.5,1.015,71000000,57000000,0.803,,4765,59086000000,12400000,20260908
262840,"IQUEST Co., Ltd.",아이퀘스트,KOSDAQ,출판업,2025,107,56,51,0.477,7.73,7.33,8.17,1.115,57000000,48000000,0.842,,2690,28425100880,10566952,20260908
215090,"SolDefense Co., Ltd.",솔디펜스,KOSDAQ,의료·정밀·광학기기,2025,107,76,31,0.29,6.82,7.19,5.9,0.821,65240934.21,46102967.74,0.707,,1443,33413618823,23155661,20260908
174880,"JangWonTech Co., Ltd.",장원테크,,전자부품·컴퓨터·통신장비,2025,107,74,33,0.308,6.19,6.3,5.93,0.941,47000000,29000000,0.617,,,,,
453450,"Gridwiz Co.,Ltd",그리드위즈,KOSDAQ,기타 과학기술 서비스,2025,107,73,34,0.318,5,5,5,1,66000000,54000000,0.818,,13110,104129452500,7942750,20260908
273640,"YM Tech Co., Ltd.",와이엠텍,KOSDAQ,전기장비,2025,107,52,55,0.514,5.61,3.63,7.49,2.063,56307000,41309000,0.734,,5030,55158980000,10966000,20260908
011230,"SAMWHA ELECTRONICS CO.,LTD",삼화전자공업,KOSPI,전자부품·컴퓨터·통신장비,2025,106,87,19,0.179,13.98,15.2,8.4,0.553,50510000,41999000,0.831,,2560,49064409600,19165785,20260908
044780,"HK CO., LTD.",에이치케이,KOSDAQ,기타 기계·장비,2025,106,91,15,0.142,11.76,12.08,9.83,0.814,60000000,43000000,0.717,,1404,25982124948,18505787,20260908
120030,"CHOSUN WELDING POHANG Co., Ltd",조선선재,KOSPI,금속가공제품,2025,106,95,11,0.104,11.6,12.33,5.25,0.426,63648000,44685000,0.702,,83800,105391153800,1257651,20260908
950110,"SBI FinTech Solutions Co., Ltd.",SBI핀테크솔루션즈,,출판업,2025,106,50,56,0.528,10.25,9.93,10.53,1.06,64720300,49987392.86,0.772,,,,,
258830,"SEJONG MEDICAL Co.Ltd.,",세종메디칼,KOSDAQ,의료·정밀·광학기기,2025,106,30,76,0.717,6.27,4.66,6.9,1.481,81565933.33,32823197.37,0.402,,412,31223976612,75786351,20260908
425040,"TEMC Co., Ltd.",티이엠씨,KOSDAQ,화학물질·화학제품,2025,105,94,11,0.105,3.58,3.51,4.19,1.194,65680851.06,60000000,0.914,,8460,185467717080,21922898,20260908
340440,"SERIM B&G Co.,Ltd",세림B&G,KOSDAQ,고무·플라스틱,2025,105,88,17,0.162,4.02,4.2,3.1,0.738,51000000,38000000,0.745,,756,21454043184,28378364,20260908
417790,"TRUEN Co., Ltd",트루엔,KOSDAQ,전자부품·컴퓨터·통신장비,2025,105,96,9,0.086,4.08,4.2,2.8,0.667,68832000,41106000,0.597,,7120,74534943920,10468391,20260908
222980,"Mcnulty Korea Co., Ltd",한국맥널티,KOSDAQ,식료품 제조,2025,105,64,41,0.39,3.84,3.8,3.9,1.026,43000000,34000000,0.791,,2125,23441901375,11031483,20260908
