ticker,name_ko,name_en,market,dart_corp,industry_code,industry_name_ko,industry_name_en,is_preferred_share,parent_ticker,entity_type,dart_status,match_method,close_price_krw,market_cap_krw,price_as_of
348950,제이알글로벌리츠,JR GLOBAL REIT,KOSPI,01415892,681,부동산업,Real Estate,false,,,matched,ticker,1182,233298432000,20260908
350520,이지스레지던스리츠,"IGIS RESIDENCE REIT Co., Ltd.",KOSPI,01436628,681,부동산업,Real Estate,false,,,matched,ticker,3350,123501776700,20260908
351020,미쥬,"Miju Co., Ltd.",KONEX,01547933,141,의복 제조,Apparel Manufacturing,false,,,matched,ticker,7300,15147500000,20260908
351320,넥사다이내믹스,"Nexa Dynamics Co., Ltd.",KOSDAQ,01440153,29272,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,5000,148493210000,20260908
351330,이삭엔지니어링,"ISAAC Engineering Co., Ltd.",KOSDAQ,01135640,62021,컴퓨터 프로그래밍·SI,Computer Programming and Systems Integration,false,,,matched,ticker,3360,27849427200,20260908
351870,차이커뮤니케이션,"Chai Communication Co., LTD.",KOSDAQ,00909835,71310,전문서비스업,Professional Services,false,,,matched,ticker,2450,27343572900,20260908
352090,스톰테크,"Stormtec Co.,Ltd",KOSDAQ,01226270,22211,고무·플라스틱,Rubber and Plastic Products,false,,,matched,ticker,3710,99698822580,20260908
352480,씨앤씨인터내셔널,"C&C International Co.,Ltd.",KOSDAQ,01226410,20423,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,20900,284864930900,20260908
352700,씨앤투스,"CNTUS Co., Ltd",KOSDAQ,00875237,205,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,1471,38653318429,20260908
352770,셀레스트라,Celestra Inc.,KOSDAQ,01201970,213,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,5250,13610136750,20260908
352820,하이브,"HYBE Co., Ltd.",KOSPI,01204056,592,영상·오디오 제작,"Motion Picture, Video, and Audio Production",false,,,matched,ticker,181400,7819580050400,20260908
352910,오비고,Obigo Inc.,KOSDAQ,00494546,620,컴퓨터 프로그래밍·SI,Computer Programming and Systems Integration,false,,,matched,ticker,4870,61546095740,20260908
352940,인바이오,"ENBIOCO., LTD.",KOSDAQ,00367871,2032,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,1994,21670253620,20260908
353190,휴럼,"Hurum Co., Ltd.",KOSDAQ,01453670,108,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,2650,20870562600,20260908
353200,대덕전자,"DAEDUCK ELECTRONICS CO.,LTD",KOSPI,01478712,2622,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,99900,4936750807500,20260908
35320K,대덕전자1우,"DAEDUCK ELECTRONICS CO.,LTD (preferred)",KOSPI,01478712,2622,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",true,353200,preferred_share,matched_via_parent,preferred_parent_ticker,21650,45367986350,20260908
353590,오토앤,AUTO& Inc.,KOSDAQ,01084294,4521,자동차 판매,Motor Vehicle Sales,false,,,matched,ticker,1646,21193188220,20260908
353810,이지바이오,"EASY BIO, Inc.",KOSDAQ,01480568,109,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,6060,200476435200,20260908
354200,엔젠바이오,"NGeneBio Co., Ltd.",KOSDAQ,01397903,739,기타 과학기술 서비스,Other Scientific and Technical Services,false,,,matched,ticker,1390,12421850370,20260908
354320,알멕,"ALMAC  CO., Ltd",KOSDAQ,00229030,24222,1차 금속,Primary Metals,false,,,matched,ticker,37800,241594201800,20260908
354390,바스칸바이오제약,BASKHANBIOPharma Inc.,KONEX,00533809,212,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,3570,25055141790,20260908
355150,코스텍시스,"KOSTECSYS. CO., LTD.",KOSDAQ,01476219,261,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,18820,146746127000,20260908
355390,크라우드웍스,"CrowdWorks, Inc.",KOSDAQ,01514005,582,출판업,Publishing,false,,,matched,ticker,1317,20906511048,20260908
355690,에이텀,"ATUM CO., LTD.",KOSDAQ,01444380,262,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,4900,46894906100,20260908
356680,엑스게이트,"AXGATE Co., Ltd.",KOSDAQ,01372782,58221,출판업,Publishing,false,,,matched,ticker,11600,331104507200,20260908
356860,티엘비,"TLB Co., Ltd.",KOSDAQ,00920379,2622,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,37150,880501809000,20260908
356890,싸이버원,"CyberOne Co., Ltd.",KOSDAQ,01293953,582,출판업,Publishing,false,,,matched,ticker,2340,27971950500,20260908
357120,코람코라이프인프라리츠,"KORAMCO LIFE INFRA REIT CO.,LTD",KOSPI,01430475,6811,부동산업,Real Estate,false,,,matched,ticker,4070,396154890780,20260908
357230,에이치피오,"H.PIO Co., Ltd.",KOSDAQ,01068737,108,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,2115,87335701740,20260908
357250,미래에셋맵스리츠,"Miraeasset Maps REIT 1 Co., Ltd.",KOSPI,01437292,681,부동산업,Real Estate,false,,,matched,ticker,1905,47615675025,20260908
357430,마스턴프리미어리츠,"MASTERN PREMIER REIT 1 Co., Ltd.",KOSPI,01442966,681,부동산업,Real Estate,false,,,matched,ticker,980,29895200860,20260908
357550,석경에이티,"Sukgyung AT Co., Ltd.",KOSDAQ,00921916,20129,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,33500,182742500000,20260908
357580,아모센스,"Amosense Co., Ltd.",KOSDAQ,01012987,262,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,5030,59302502860,20260908
357780,솔브레인,"Soulbrain Co., Ltd.",KOSDAQ,01489648,204,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,325500,2531923233000,20260908
357880,SKAI,"SKAI worldwide Co., Ltd.",KOSDAQ,01381984,58222,출판업,Publishing,false,,,matched,ticker,1783,96606719960,20260908
358570,지아이이노베이션,GI Innovation Inc.,KOSDAQ,01351080,70113,연구개발업,Research and Development,false,,,matched,ticker,8420,543224770520,20260908
359090,씨엔알리서치,C&R Research Inc.,KOSDAQ,01487446,739,기타 과학기술 서비스,Other Scientific and Technical Services,false,,,matched,ticker,1984,22804379712,20260908
360070,탑머티리얼,"TOP MATERIAL Co., Ltd",KOSDAQ,01360875,28202,전기장비,Electrical Equipment,false,,,matched,ticker,8400,68813161200,20260908
360350,코셈,"COXEM CO., LTD",KOSDAQ,01493793,27219,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,5150,28005545500,20260908
361390,제노코,"Genohco, Inc",KOSDAQ,01014718,26429,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,12260,119368031060,20260908
361570,알비더블유,RBW Inc.,KOSDAQ,01303029,59201,영상·오디오 제작,"Motion Picture, Video, and Audio Production",false,,,matched,ticker,1578,45356913198,20260908
361610,SK아이이테크놀로지,"SK ie technology Co., Ltd.",KOSPI,01386916,282,전기장비,Electrical Equipment,false,,,matched,ticker,16250,1329040375000,20260908
361670,삼영에스앤씨,"SAMYOUNG S&C CO., LTD.",KOSDAQ,00405506,2629,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,3530,20006832740,20260908
362320,청담글로벌,"CHUNGDAMGLOBAL Co., Ltd.",KOSDAQ,01534577,46443,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,4410,91255763970,20260908
362990,드림인사이트,"DREAMINSIGHT Co., Ltd.",KOSDAQ,01492688,71310,전문서비스업,Professional Services,false,,,matched,ticker,1216,20429497984,20260908
363250,진시스템,"Genesystem Co., Ltd",KOSDAQ,01437858,271,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,4010,34118611820,20260908
363260,모비데이즈,Mobidays Inc.,KOSDAQ,01493535,713,전문서비스업,Professional Services,false,,,matched,ticker,4160,26760252480,20260908
363280,티와이홀딩스,"TY Holdings Co., Ltd.",KOSPI,01497869,64992,금융업,Financial Services,false,,,matched,ticker,2090,95089425970,20260908
36328K,티와이홀딩스우,"TY Holdings Co., Ltd. (preferred)",KOSPI,01497869,64992,금융업,Financial Services,true,363280,preferred_share,matched_via_parent,preferred_parent_ticker,2770,3254608730,20260908
364950,에이아이코리아,"AI Korea Co., Ltd.",KOSDAQ,01307593,29271,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,3410,28290877450,20260908
365270,큐라클,"curacle co., ltd.",KOSDAQ,01397772,70113,연구개발업,Research and Development,false,,,matched,ticker,9750,216030672000,20260908
365330,에스와이스틸텍,"SY STEEL TECH, Inc.",KOSDAQ,01135084,2511,금속가공제품,Fabricated Metal Products,false,,,matched,ticker,1632,81879072000,20260908
365340,성일하이텍,"SungEel HiTech Co., Ltd.",KOSDAQ,01274329,201,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,36000,465160140000,20260908
365550,ESR켄달스퀘어리츠,"ESR Kendall Square REIT Co., Ltd.",KOSPI,01437186,681,부동산업,Real Estate,false,,,matched,ticker,3140,772719460000,20260908
365590,하이딥,HiDeep Inc.,KOSDAQ,01505186,261,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,783,28825792650,20260908
365660,레몬헬스케어,LEMON HEALTHCARE Co.,KOSDAQ,01424261,58222,출판업,Publishing,false,,,matched,ticker,5010,67412350590,20260908
365900,브이씨,VC Inc.,KOSDAQ,01354740,3330,기타 제품 제조,Other Manufacturing,false,,,matched,ticker,2330,17032999000,20260908
366030,나인앤컴퍼니,Nine & Company Inc.,KOSDAQ,01307335,144,의복 제조,Apparel Manufacturing,false,,,matched,ticker,4545,102961748250,20260908
367000,플래티어,"Plateer Co., Ltd.",KOSDAQ,01454341,58222,출판업,Publishing,false,,,matched,ticker,3475,29149019325,20260908
368600,아이씨에이치,"ICH Co., Ltd.",KOSDAQ,01302853,262,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,1105,28503933575,20260908
368770,파이버프로,"FIBERPRO, Inc.",KOSDAQ,01513440,27219,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,11990,393922157750,20260908
368970,오에스피,"OSP Co., Ltd",KOSDAQ,01491607,109,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,2550,28661280900,20260908
369370,블리츠웨이엔터테인먼트,"Blitzway Entertainment Co., Ltd.",KOSDAQ,01508855,901,창작·예술·여가,"Creative, Arts, and Leisure-Related Services",false,,,matched,ticker,3585,35758159470,20260908
370090,퓨런티어,Furonteer Inc.,KOSDAQ,01357446,27213,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,6140,52538936200,20260908
371950,풍원정밀,"POONGWON PRECISION Co.,Ltd.",KOSDAQ,00417167,262,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,2900,68338529000,20260908
372170,윤성에프앤씨,"YUNSUNG F&C Co.,Ltd",KOSDAQ,00925374,292,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,21600,172347436800,20260908
372320,큐로셀,Curocell Inc.,KOSDAQ,01492651,70113,연구개발업,Research and Development,false,,,matched,ticker,23700,360883502400,20260908
372800,아이티아이즈,ITEYES Inc.,KOSDAQ,01429840,58221,출판업,Publishing,false,,,matched,ticker,2860,20126360540,20260908
372910,한컴라이프케어,Hancom Lifecare Inc.,KOSPI,00534598,27199,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,1860,51474395160,20260908
373110,엑셀세라퓨틱스,Xcell Therapeutics Inc.,KOSDAQ,01492217,211,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,1017,17588398698,20260908
373160,데이원컴퍼니,Day1 Company Inc.,KOSDAQ,01455492,85669,교육서비스업,Education Services,false,,,matched,ticker,3015,41629519035,20260908
373170,엠아이큐브솔루션,"MICUBE SOLUTION, INC.",KOSDAQ,01497142,58221,출판업,Publishing,false,,,matched,ticker,2060,31134407400,20260908
373200,엑스플러스,Xplus Inc.,KOSDAQ,01514698,339,기타 제품 제조,Other Manufacturing,false,,,matched,ticker,1909,47807539433,20260908
373220,LG에너지솔루션,"LG ENERGY SOLUTION, LTD.",KOSPI,01515323,28202,전기장비,Electrical Equipment,false,,,matched,ticker,348500,81549000000000,20260908
375500,DL이앤씨,"DL E&C CO.,LTD.",KOSPI,01524093,412,종합 건설,General Construction,false,,,matched,ticker,78600,3041318767800,20260908
37550K,DL이앤씨우,"DL E&C CO.,LTD. (preferred)",KOSPI,01524093,412,종합 건설,General Construction,true,375500,preferred_share,matched_via_parent,preferred_parent_ticker,25600,54115456000,20260908
37550L,DL이앤씨2우(전환),"DL E&C CO.,LTD. (preferred)",KOSPI,01524093,412,종합 건설,General Construction,true,375500,preferred_share,matched_via_parent,preferred_parent_ticker,50200,106019940200,20260908
376180,피코그램,"picogram Co., Ltd.",KOSDAQ,00604028,339,기타 제품 제조,Other Manufacturing,false,,,matched,ticker,1370,25428622060,20260908
376270,HEM파마,HEM Pharma Inc.,KOSDAQ,01480708,70111,연구개발업,Research and Development,false,,,matched,ticker,36700,264942694900,20260908
376290,씨유테크,CU TECH CORPORATION,KOSDAQ,00575106,26224,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,2790,49264425000,20260908
376300,디어유,"DEAR U Co.,Ltd.",KOSDAQ,01456011,58222,출판업,Publishing,false,,,matched,ticker,18360,435837134160,20260908
376900,로킷헬스케어,ROKIT HEALTHCARE Inc.,KOSDAQ,01335143,21309,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,27600,480496404000,20260908
376930,노을,"Noul Co., Ltd.",KOSDAQ,01494118,27112,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,1594,16351672816,20260908
376980,원티드랩,Wanted Lab Inc.,KOSDAQ,01441611,58221,출판업,Publishing,false,,,matched,ticker,3085,30129325490,20260908
377030,비트맥스,"BITMAX CO., LTD",KOSDAQ,01409095,582,출판업,Publishing,false,,,matched,ticker,1811,25882272322,20260908
377190,디앤디플랫폼리츠,"D&D Platform REIT Co., Ltd.",KOSPI,01475609,681,부동산업,Real Estate,false,,,matched,ticker,2170,191828000000,20260908
377220,프롬바이오,"From Bio Co., Ltd.",KOSDAQ,01217865,108,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,3020,17099240000,20260908
377300,카카오페이,kakaopay Corp.,KOSPI,01244601,66199,금융·보험 관련 서비스,Financial and Insurance Related Services,false,,,matched,ticker,46500,6290179852500,20260908
377330,이지트로닉스,"EGTRONICS Co., Ltd.",KOSDAQ,01140837,2811,전기장비,Electrical Equipment,false,,,matched,ticker,2725,22181374650,20260908
377450,리파인,"REFINE Co., Ltd.",KOSDAQ,01210066,63991,정보서비스업,Information Services,false,,,matched,ticker,16940,293570200000,20260908
377460,큐에이드,"Q AID CO., LTD.",KOSDAQ,01175499,953,수리업,Repair Services,false,,,matched,ticker,4080,253187202960,20260908
377480,마음AI,"MAUM.AI, INC.",KOSDAQ,01297898,58222,출판업,Publishing,false,,,matched,ticker,9890,70320619750,20260908
377740,바이오노트,"BioNote, Inc.",KOSPI,00622787,213,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,4680,476826704640,20260908
378340,필에너지,"PHILENERGY CO., LTD.",KOSDAQ,01488320,29299,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,11950,258644389900,20260908
378800,샤페론,Shaperon Inc.,KOSDAQ,01387164,211,의료용 물질·의약품,Medicinal Substances and Pharmaceuticals,false,,,matched,ticker,510,23583945810,20260908
378850,화승알앤에이,"HWASEUNG R&A CO., LTD.",KOSPI,01532603,30399,자동차·트레일러,Motor Vehicles and Trailers,false,,,matched,ticker,2940,55841251620,20260908
379390,이성씨엔아이,"IHSUNGCNI CO.,LTD.",KONEX,01365384,72129,건축기술·엔지니어링,Architectural and Engineering Services,false,,,matched,ticker,5600,15912176000,20260908
380540,옵티코어,OptiCore Inc.,KOSDAQ,01506990,266,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,8450,206658126350,20260908
380550,뉴로핏,NEUROPHET Inc.,KOSDAQ,01782004,58222,출판업,Publishing,false,,,matched,ticker,6930,84538141380,20260908
381620,제닉스로보틱스,"ZENIX ROBOTICS CO.,LTD",KOSDAQ,01293485,29299,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,5970,78313982400,20260908
381970,케이카,"K Car Co., Ltd.",KOSPI,01323032,45120,자동차 판매,Motor Vehicle Sales,false,,,matched,ticker,6460,315382678080,20260908
382150,온코크로스,"Oncocross Co.,Ltd.",KOSDAQ,01423916,70111,연구개발업,Research and Development,false,,,matched,ticker,3390,44227140060,20260908
382480,지아이텍,"G.I.Tech Co.,Ltd.",KOSDAQ,01311310,292,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,1616,63601138240,20260908
382800,지앤비에스 에코,"GnBS eco Co.,Ltd",KOSDAQ,00958327,29271,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,5010,159473515410,20260908
382840,원준,"Onejoon Co., Ltd.",KOSDAQ,01459212,292,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,4915,75059820615,20260908
382900,범한퓨얼셀,"Bumhan Fuel Cell Co.,Ltd.",KOSDAQ,01435489,28111,전기장비,Electrical Equipment,false,,,matched,ticker,17990,157610390000,20260908
383220,F&F,"F&F CO.,Ltd",KOSPI,01568413,14111,의복 제조,Apparel Manufacturing,false,,,matched,ticker,66300,2539759072500,20260908
383310,에코프로에이치엔,"ECOPRO HN CO., LTD",KOSDAQ,01566248,204,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,22450,470887223400,20260908
383800,LX홀딩스,LX Holdings Corp.,KOSPI,01562589,64992,금융업,Financial Services,false,,,matched,ticker,8150,621687623500,20260908
38380K,LX홀딩스1우,LX Holdings Corp. (preferred),KOSPI,01562589,64992,금융업,Financial Services,true,383800,preferred_share,matched_via_parent,preferred_parent_ticker,7580,11106860300,20260908
383930,디티앤씨알오,"DT&CRO CO., Ltd.",KOSDAQ,01437432,70113,연구개발업,Research and Development,false,,,matched,ticker,1534,19610852352,20260908
384470,코어라인소프트,"Coreline Soft Co., Ltd",KOSDAQ,01512575,58222,출판업,Publishing,false,,,matched,ticker,2420,43430994640,20260908
386380,스카이랩스,Sky Labs Inc.,KOSDAQ,01586923,27199,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,29750,558168815750,20260908
387570,파인메딕스,"Finemedix Co., Ltd.",KOSDAQ,01455410,27199,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,6500,36568350000,20260908
387690,레메디,REMEDI Inc.,KOSDAQ,01501764,27111,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,17610,134290179510,20260908
388050,지투파워,G2Power Co. Ltd,KOSDAQ,01462605,28123,전기장비,Electrical Equipment,false,,,matched,ticker,11040,206552184480,20260908
388210,씨엠티엑스,"CMTX Co.,Ltd.",KOSDAQ,01529982,26299,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,71300,688361429400,20260908
388610,지에프씨생명과학,"GFC Life Science Co., Ltd.",KOSDAQ,01221752,20495,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,5060,26946437980,20260908
388720,유일로보틱스,"Yuilrobotics.  co., Ltd",KOSDAQ,01152586,292,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,64200,756362349000,20260908
388790,라이콤,"LiComm Co., Ltd.",KOSDAQ,01569102,264,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,4220,129191755200,20260908
388870,파로스아이바이오,"Pharos iBio Co., Ltd.",KOSDAQ,01495180,70113,연구개발업,Research and Development,false,,,matched,ticker,5340,69131276880,20260908
389020,자람테크놀로지,"Zaram Technology,Inc.",KOSDAQ,01365038,261,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,21400,147768754800,20260908
389030,지니너스,GENINUS Inc.,KOSDAQ,01494154,70113,연구개발업,Research and Development,false,,,matched,ticker,2020,79572387420,20260908
389140,포바이포,4by4 Inc.,KOSDAQ,01513699,59113,영상·오디오 제작,"Motion Picture, Video, and Audio Production",false,,,matched,ticker,5130,73203740550,20260908
389260,대명에너지,Dae Myoung Energy Co. Ltd.,KOSDAQ,01150515,4112,종합 건설,General Construction,false,,,matched,ticker,13020,233270551500,20260908
389470,인벤티지랩,Inventage Lab Inc.,KOSDAQ,01516456,701,연구개발업,Research and Development,false,,,matched,ticker,25750,342673481000,20260908
389500,에스비비테크,"SBB TECH Co., Ltd.",KOSDAQ,00567897,291,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,37000,246548464000,20260908
389650,넥스트바이오메디컬,"NEXTBIOMEDICAL Co., Ltd.",KOSDAQ,01385050,27199,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,30450,252043358700,20260908
389680,유디엠텍,"UDMTEK Co.,Ltd.",KOSDAQ,01498576,58222,출판업,Publishing,false,,,matched,ticker,1977,16450010061,20260908
390110,애니메디솔루션,anymedi Inc.,KONEX,01507810,27199,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,295,2860628865,20260908
391710,코닉오토메이션,Kornic Automation Co.Ltd.,KOSDAQ,01573284,292,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,1090,46456312300,20260908
393210,토마토시스템,"TOMATOSYSTEM Co., Ltd.",KOSDAQ,01436479,582,출판업,Publishing,false,,,matched,ticker,2285,35679233040,20260908
393890,더블유씨피,"W-SCOPE CHUNGJU PLANT Co., Ltd.",KOSDAQ,01291317,28202,전기장비,Electrical Equipment,false,,,matched,ticker,9300,314741239200,20260908
393970,대진첨단소재,DAEJIN ADVANCED MATERIALS Inc.,KOSDAQ,01549472,22213,고무·플라스틱,Rubber and Plastic Products,false,,,matched,ticker,2825,50428566500,20260908
394280,오픈엣지테크놀로지,"Openedges Technology, Inc.",KOSDAQ,01571107,582,출판업,Publishing,false,,,matched,ticker,8270,217885803100,20260908
394420,리센스메디컬,"RecensMedical, Inc.",KOSDAQ,01685677,27199,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,9550,105047144550,20260908
394800,쓰리빌리언,3billion Inc.,KOSDAQ,01506617,701,연구개발업,Research and Development,false,,,matched,ticker,4800,152748254400,20260908
395400,SK리츠,"SK REIT Co., Ltd.",KOSPI,01535150,68112,부동산업,Real Estate,false,,,matched,ticker,5270,1586362857400,20260908
396270,넥스트칩,"Nextchip Co., Ltd.",KOSDAQ,01515864,26112,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,2030,66761484930,20260908
396300,HT로보틱스,"SeA Mechanics Co., LTD",KOSDAQ,00534701,259,금속가공제품,Fabricated Metal Products,false,,,matched,ticker,4855,128606522500,20260908
396470,워트,"WOT.CO.,LTD.",KOSDAQ,00866451,29271,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,6630,106875600000,20260908
396690,미래에셋글로벌리츠,"Mirae Asset Global REIT Co., Ltd.",KOSPI,01576102,6811,부동산업,Real Estate,false,,,matched,ticker,1443,57151371420,20260908
397030,에이프릴바이오,"AprilBio Co.,Ltd.",KOSDAQ,01375822,70113,연구개발업,Research and Development,false,,,matched,ticker,17570,484207799740,20260908
397810,애드포러스,"ADforus Co., Ltd.",KOSDAQ,01551042,713,전문서비스업,Professional Services,false,,,matched,ticker,6570,33906258900,20260908
398120,에스지헬스케어,"SGHEALTHCARE CO.,LTD.",KOSDAQ,01179866,27111,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,1781,21089731091,20260908
399720,가온칩스,"GAONCHIPS CO., LTD.",KOSDAQ,01364747,26112,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,42050,498664390200,20260908
400760,NH올원리츠,"NH All-One REIT Co., Ltd.",KOSPI,01480780,6812,부동산업,Real Estate,false,,,matched,ticker,2790,153252677250,20260908
402030,코난테크놀로지,KONAN TECHNOLOGY INCORPORATION,KOSDAQ,00601988,58221,출판업,Publishing,false,,,matched,ticker,13630,170613361440,20260908
402340,SK스퀘어,"SK Square Co., Ltd.",KOSPI,01596425,64992,금융업,Financial Services,false,,,matched,ticker,1131000,149206041738000,20260908
402420,켈스,CALTH. Inc,KONEX,01507722,27199,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,1700,3992897100,20260908
402490,그린리소스,"Green Resource Co.,Ltd",KOSDAQ,01370863,261,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,6250,105845106250,20260908
403360,라피치,"RAPEECH Co.,Ltd",KONEX,01466832,58221,출판업,Publishing,false,,,matched,ticker,6490,24451951150,20260908
403490,우듬지팜,"WooDeumGee Farm Co., Ltd",KOSDAQ,01299106,103,식료품 제조,Food Products Manufacturing,false,,,matched,ticker,2140,19659092880,20260908
403550,쏘카,"SOCAR, Inc.",KOSPI,01026157,76110,사업지원 서비스,Business Support Services,false,,,matched,ticker,11120,421892155040,20260908
403810,아이엘로보틱스,"IL ROBOTICS CO., LTD.",KONEX,01669794,262,전자부품·컴퓨터·통신장비,"Electronic Components, Computers, and Communication Equipment",false,,,matched,ticker,2190,21762787740,20260908
403850,더핑크퐁컴퍼니,"The Pinkfong Company, Inc.",KOSDAQ,01138364,591,영상·오디오 제작,"Motion Picture, Video, and Audio Production",false,,,matched,ticker,12360,177378483600,20260908
403870,HPSP,"HPSP Co., Ltd.",KOSDAQ,01288827,29271,기타 기계·장비,Other Machinery and Equipment,false,,,matched,ticker,53300,4386590000000,20260908
404990,신한서부티엔디리츠,"Shinhan Seobu T&D REIT Co., Ltd.",KOSPI,01436558,68112,부동산업,Real Estate,false,,,matched,ticker,3840,236650982400,20260908
405000,플라즈맵,"Plasmapp Co., Ltd.",KOSDAQ,01575839,27199,의료·정밀·광학기기,"Medical, Precision, and Optical Instruments",false,,,matched,ticker,3370,18108802840,20260908
405100,큐알티,Quality Reliability Technology Inc.,KOSDAQ,01033591,73909,기타 과학기술 서비스,Other Scientific and Technical Services,false,,,matched,ticker,13630,167503172630,20260908
405920,나라셀라,"NARA CELLAR Co.,Ltd.",KOSDAQ,01021639,46331,도매·상품중개,Wholesale Trade and Commission Trade,false,,,matched,ticker,1762,22691169912,20260908
406820,뷰티스킨,"BEAUTYSKIN Co., Ltd.",KOSDAQ,01147487,20423,화학물질·화학제품,Chemicals and Chemical Products,false,,,matched,ticker,1872,26462885904,20260908
407400,꿈비,GGUMBI Inc.,KOSDAQ,01586455,32099,가구 제조,Furniture Manufacturing,false,,,matched,ticker,2095,30659348730,20260908
408470,한패스,"HANPASS CO.,Ltd.",KOSDAQ,01445024,64999,금융업,Financial Services,false,,,matched,ticker,5060,53494320000,20260908
408900,스튜디오미르,"Studio Mir Co., LTD.",KOSDAQ,01139965,59112,영상·오디오 제작,"Motion Picture, Video, and Audio Production",false,,,matched,ticker,1060,34718104740,20260908
