ticker,name_en,name_ko,market,sector_ko,fiscal_year,headcount,men,women,women_share,tenure_years,tenure_years_men,tenure_years_women,tenure_ratio_women_to_men,annual_pay_per_person_krw_men,annual_pay_per_person_krw_women,pay_ratio_women_to_men,pay_ratio_withheld_reason,close_price_krw,market_cap_krw,listed_shares,price_as_of
308080,ViGenCell Inc.,바이젠셀,KOSDAQ,연구개발업,2025,43,16,27,0.628,4.13,4.74,3.77,0.795,84250000,87407407.41,1.037,,6780,138984982800,20499260,20260909
008110,"DAIDONG ELECTRONICS.,LTD",대동전자,,전자부품·컴퓨터·통신장비,2025,43,37,6,0.14,11.16,12,6,0.5,62223000,37173000,0.597,,,,,
093520,MAKUS Inc.,매커스,KOSDAQ,도매·상품중개,2025,43,34,9,0.209,11.25,11.4,10.7,0.939,131000000,100000000,0.763,,26200,311828129400,11901837,20260909
287840,"IntoCell, Inc.",인투셀,KOSDAQ,연구개발업,2025,43,20,23,0.535,4.08,3.83,4.29,1.12,58327300,59890782.61,1.027,,17210,258527931600,15021960,20260909
070300,QuantumRail Inc.,퀀텀레일,KOSDAQ,출판업,2025,43,33,10,0.233,4.57,4.42,5.08,1.149,73000000,59000000,0.808,,1517,53891013893,35524729,20260909
044380,"JOOYONTECH CO.,LTD.",주연테크,KOSPI,전자부품·컴퓨터·통신장비,2025,43,34,9,0.209,10.37,11,8,0.727,52240000,43110000,0.825,,783,10880815428,13896316,20260909
0155E0,HAECHITECH CORPORATION,해치텍,KOSDAQ,,2025,43,28,15,0.349,3.39,3.58,3.03,0.846,69000000,47600000,0.69,,13630,74789854500,5487150,20260909
065560,"Metis Co., Ltd.",메티스,,인쇄·기록매체,2025,43,40,3,0.07,5.57,5.6,5.2,,64000000,45000000,,fewer than 5 of one sex,,,,
195990,"RootK Co., Ltd.",루트K,KOSDAQ,기타 기계·장비,2025,43,32,11,0.256,7.7,8.81,4.49,0.51,57254,59758,1.044,,1229,20017797146,16287874,20260909
241840,"ASTORY Co., Ltd.",에이스토리,KOSDAQ,영상·오디오 제작,2025,42,15,27,0.643,4.65,3.8,5.12,1.347,79697333.33,53713000,0.674,,2370,22609785780,9539994,20260909
285490,"NOVATECH Co., Ltd.",노바텍,KOSDAQ,기타 제품 제조,2025,42,34,8,0.19,2.87,2.69,3.61,1.342,133000000,71000000,0.534,,11770,124477530870,10575831,20260909
004150,"Hansol Holdings Co., Ltd.",한솔홀딩스,KOSPI,금융업,2025,42,34,8,0.19,9.38,9,11,1.222,152000000,83000000,0.546,,3505,143798303100,41026620,20260909
201490,"ME2ON CO., LTD",미투온,KOSDAQ,출판업,2025,42,26,16,0.381,2.93,3.2,2.5,0.781,65000000,47000000,0.723,,2775,90808339650,32723726,20260909
159910,"EcoGlow Co., Ltd.",에코글로우,KOSDAQ,화학물질·화학제품,2025,42,23,19,0.452,4.84,3.8,6.1,1.605,52000000,34000000,0.654,,3150,32971355550,10467097,20260909
383800,LX Holdings Corp.,LX홀딩스,KOSPI,금융업,2025,42,33,9,0.214,2.76,2.67,3.08,1.154,173000000,123000000,0.711,,7970,607957099300,76280690,20260909
139670,KineMaster Corporation,키네마스터,KOSDAQ,출판업,2025,42,34,8,0.19,5.06,5.21,4.42,0.848,74000000,40000000,0.541,,2030,28661184300,14118810,20260909
020760,"ILJIN DISPLAY CO.,LTD.",일진디스플,KOSPI,전자부품·컴퓨터·통신장비,2025,42,36,6,0.143,6.41,6.15,8,1.301,57000000,39000000,0.684,,902,55503470462,61533781,20260909
007120,"MiraeING.Co.,Ltd.",미래아이앤지,KOSPI,컴퓨터 프로그래밍·SI,2025,42,28,14,0.333,6.79,7.22,5.93,0.821,56739750,41554571.43,0.732,,1051,28716592814,27323114,20260909
258610,"CAELUM Co., Ltd.",케일럼,KOSDAQ,금속가공제품,2025,42,32,10,0.238,3.28,3.59,2.3,0.641,56156250,26200000,0.467,,1185,43234799655,36485063,20260909
462980,Aiji net Inc.,아이지넷,KOSDAQ,정보서비스업,2025,42,27,15,0.357,1.54,1.7,1.25,0.735,75514886,79729064,1.056,,1550,28263377350,18234437,20260909
270210,SR biotek Inc.,에스알바이오텍,KONEX,화학물질·화학제품,2025,41,16,25,0.61,1.4,1.25,1.5,1.2,45258000,45304000,1.001,,12480,21358871040,1711448,20260909
245450,"CNSLINK Co., Ltd",씨앤에스링크,KONEX,전자부품·컴퓨터·통신장비,2025,41,31,10,0.244,7.44,8,5.7,0.713,59000000,41000000,0.695,,1998,3156760080,1579960,20260909
054780,"KEYEAST Co., Ltd.",키이스트,KOSDAQ,영상·오디오 제작,2025,41,21,20,0.488,4.59,3.58,5.66,1.581,77983619.05,45630400,0.585,,1386,27245701098,19657793,20260909
317860,"Nordmason Co.,LTD",노드메이슨,KONEX,화학물질·화학제품,2025,41,11,30,0.732,2.73,4.25,2.17,0.511,60214000,32603000,0.541,,4000,18052860000,4513215,20260909
074430,"AMINOLOGICS CO.,LTD.",아미노로직스,KOSDAQ,의료용 물질·의약품,2025,41,28,13,0.317,5.86,5.7,6.2,1.088,75000000,57000000,0.76,,1089,95984810658,88140322,20260909
041590,"Flask Co., Ltd.",플래스크,KOSDAQ,전문직별 공사,2025,41,26,15,0.366,3.24,3.44,2.9,0.843,87104076.92,56168000,0.645,,2370,116064014460,48972158,20260909
060560,"HC HomeCenter Co.,Ltd",HC홈센타,KOSDAQ,도매·상품중개,2025,41,30,11,0.268,10.38,11.17,8.24,0.738,47917566.67,28036636.36,0.585,,1961,49785869961,25388001,20260909
493280,IMBiologics Corp.,아이엠바이오로직스,KOSDAQ,연구개발업,2025,41,17,24,0.585,1.94,1.74,2.09,1.201,75973176.47,76313000,1.004,,15280,226702468720,14836549,20260909
136660,"QMC Co., Ltd.",큐엠씨,KONEX,기타 기계·장비,2025,41,34,7,0.171,7.92,7.9,8,1.013,55000000,40000000,0.727,,2435,5748913250,2360950,20260909
012600,"CHUNGHO ICT CO.,LTD.",청호ICT,,기타 기계·장비,2025,41,29,12,0.293,6.59,7.97,3.25,0.408,52089241.38,39293750,0.754,,,,,
079190,"KESPION Co., Ltd.",케스피온,KOSDAQ,전자부품·컴퓨터·통신장비,2025,41,33,8,0.195,8.95,9.29,7.57,0.815,54749000,40046500,0.731,,1231,11803908818,9588878,20260909
331920,"Celemics, Inc.",셀레믹스,KOSDAQ,의료용 물질·의약품,2025,41,18,23,0.561,4.96,6.46,3.78,0.585,76833333.33,47434782.61,0.617,,14050,157100847750,11181555,20260909
411080,SANDS LAB Inc.,샌즈랩,KOSDAQ,출판업,2025,41,26,15,0.366,2.62,2.84,2.24,0.789,73994269.23,55586000,0.751,,4280,65345490640,15267638,20260909
396470,"WOT.CO.,LTD.",워트,KOSDAQ,기타 기계·장비,2025,41,36,5,0.122,6.34,6.3,6.6,1.048,57388000,50181000,0.874,,6710,108165200000,16120000,20260909
002450,"SAMICK MUSICAL INSTRUMENTS CO.,LTD",삼익악기,KOSPI,기타 제품 제조,2025,41,32,9,0.22,8.93,9.3,7.6,0.817,84000000,45000000,0.536,,1144,103567366760,90530915,20260909
286750,"NanoSilikhan Advanced Materials Co., Ltd.",나노실리칸첨단소재,KOSDAQ,화학물질·화학제품,2025,41,30,11,0.268,3.83,3.65,4.33,1.186,48636800,49809090.91,1.024,,2580,41317224240,16014428,20260909
000040,"KR MOTORS CO., LTD",KR모터스,KOSPI,기타 운송장비,2025,41,35,6,0.146,17.66,20,4,0.2,48508000,44569000,0.919,,1181,20401817516,17275036,20260909
291230,Com2uS N Corporation,컴투스엔,KOSDAQ,사업시설 관리,2025,41,16,25,0.61,2.69,3.6,2.1,0.583,66793000,51344000,0.769,,2535,60868470585,24011231,20260909
002620,JEIL PHARMA HOLDINGS INC.,제일파마홀딩스,KOSPI,전문서비스업,2025,40,25,15,0.375,11.56,13.1,9,0.687,91799000,42713000,0.465,,7570,120918297350,15973355,20260909
030350,"Dragonfly GF Co., Ltd.",드래곤플라이,KOSDAQ,출판업,2025,40,29,11,0.275,4.34,4.52,3.86,0.854,57000000,46000000,0.807,,973,15171092867,15592079,20260909
191420,"Tego Science, Inc.",테고사이언스,KOSDAQ,의료용 물질·의약품,2025,40,20,20,0.5,4.05,2.89,5.22,1.806,47475172,48554396,1.023,,7560,61302785040,8108834,20260909
382150,"Oncocross Co.,Ltd.",온코크로스,KOSDAQ,연구개발업,2025,40,28,12,0.3,1.61,1.59,1.65,1.038,85083000,52356500,0.615,,3415,44553298910,13046354,20260909
233990,"JILGYUNGYI CO.,LTD.",질경이,KONEX,화학물질·화학제품,2025,40,17,23,0.575,4.32,4,4.55,1.138,51118630.35,36683420.26,0.718,,980,15805963320,16128534,20260909
215790,INNO INSTRUMENT INC.,이노인스트루먼트,KOSDAQ,전자부품·컴퓨터·통신장비,2025,40,27,13,0.325,2.15,2.58,1.25,0.484,44000000,22000000,0.5,,674,27150842426,40283149,20260909
950220,"NeoImmuneTech, Inc.",네오이뮨텍,KOSDAQ,연구개발업,2025,40,20,20,0.5,4.21,4.28,4.14,0.967,122069300,94270650,0.772,,2200,75266048000,34211840,20260909
001890,"IPARK YOUNGCHANG CO., LTD.",아이파크영창,,기타 제품 제조,2025,40,25,15,0.375,7.46,8.78,5.27,0.6,44757600,28195533.33,0.63,,,,,
050090,"BK Holdings CO.,LTD.",비케이홀딩스,KOSDAQ,전문서비스업,2025,40,21,19,0.475,4.1,4.29,3.89,0.907,69476190.48,59210526.32,0.852,,894,21040053090,23534735,20260909
005990,"MAEIL HOLDINGS CO., LTD.",매일홀딩스,KOSDAQ,식료품 제조,2025,40,23,17,0.425,7.04,7,7.1,1.014,106000000,73000000,0.689,,11000,146281344000,13298304,20260909
037950,"ELCOMTEC CO.,LTD",엘컴텍,KOSDAQ,전자부품·컴퓨터·통신장비,2025,40,34,6,0.15,5,4.77,6.31,1.323,57639000,50011000,0.868,,2915,49232901245,16889503,20260909
208340,PharmAbcine Inc.,파멥신,,의료용 물질·의약품,2025,40,13,27,0.675,5.82,5.61,5.92,1.055,40073923.08,26946333.33,0.672,,,,,
289080,SV INVESTMENT CORPORATION,SV인베스트먼트,KOSDAQ,금융업,2025,39,33,6,0.154,4.02,3.7,5.8,1.568,170000000,53000000,0.312,,2635,158464243955,60138233,20260909
376290,CU TECH CORPORATION,씨유테크,KOSDAQ,전자부품·컴퓨터·통신장비,2025,39,27,12,0.308,10.34,10.8,9.3,0.861,49120000,48361000,0.985,,2740,48381550000,17657500,20260909
398120,"SGHEALTHCARE CO.,LTD.",에스지헬스케어,KOSDAQ,의료·정밀·광학기기,2025,39,26,13,0.333,3.5,3.67,3.17,0.864,62000000,36000000,0.581,,1786,21148938646,11841511,20260909
073570,Lithium-for-earth Inc,리튬포어스,KOSDAQ,기타 제품 제조,2025,39,14,25,0.641,4,3.42,4.33,1.266,73051000,41911000,0.574,,1801,21679227728,12037328,20260909
393970,DAEJIN ADVANCED MATERIALS Inc.,대진첨단소재,KOSDAQ,고무·플라스틱,2025,39,28,11,0.282,2.81,2.67,3.17,1.187,50318000,52536000,1.044,,2825,50428566500,17850820,20260909
412350,Laserssel Co. Ltd.,레이저쎌,KOSDAQ,기타 기계·장비,2025,39,35,4,0.103,3.18,3.41,1.15,,8394400,3847250,,fewer than 5 of one sex,4935,72066017205,14603043,20260909
217330,"Cytogen, Inc.",싸이토젠,KOSDAQ,연구개발업,2025,39,21,18,0.462,3.29,3.83,2.67,0.697,75334000,51724000,0.687,,3050,70545118350,23129547,20260909
121440,"GOLFZON HOLDINGS Co., Ltd.",골프존홀딩스,KOSDAQ,도매·상품중개,2025,39,24,15,0.385,7.25,7.1,7.5,1.056,87000000,45000000,0.517,,8020,343551280360,42836818,20260909
476830,Rznomics Inc.,알지노믹스,KOSDAQ,연구개발업,2025,39,17,22,0.564,2.36,2.3,2.4,1.043,224000000,169454545.45,0.756,,28750,806593785000,28055436,20260909
006490,"FreeT, Inc.",프리티,KOSPI,통신업,2025,39,25,14,0.359,4.22,4.54,3.65,0.804,51551520,24152928.57,0.469,,898,26560346254,29577223,20260909
138040,MERITZ FINANCIAL GROUP INC.,메리츠금융지주,KOSPI,금융업,2025,38,29,9,0.237,4.09,3.1,7.3,2.355,262000000,212000000,0.809,,125000,20918409125000,167347273,20260909
053160,FreeMs Corporation,프리엠스,KOSDAQ,전기장비,2025,38,24,14,0.368,12.11,13.1,10.4,0.794,75958000,40174000,0.529,,10490,62940000000,6000000,20260909
001630,CHONGKUNDANG HOLDINGS CORP.,종근당홀딩스,KOSPI,의료용 물질·의약품,2025,38,32,6,0.158,10.29,10.4,9.7,0.933,155000000,83000000,0.535,,39000,195384579000,5009861,20260909
317240,"TS Trillion Co., Ltd.",TS트릴리온,KOSDAQ,화학물질·화학제품,2025,38,15,23,0.605,3.26,4.86,2.21,0.455,57000000,38000000,0.667,,1040,30343779440,29176711,20260909
313760,"CARRY CO., LTD.",캐리,KOSDAQ,전기장비,2025,38,29,9,0.237,3.22,3.42,2.58,0.754,51878000,44214000,0.852,,468,5244963048,11207186,20260909
476060,Onconic Therapeutics Inc.,온코닉테라퓨틱스,KOSDAQ,연구개발업,2025,38,14,24,0.632,1.95,1.56,2.17,1.391,79200000,78186000,0.987,,16090,730612145600,45407840,20260909
250060,"Mobiis Co., Ltd.",모비스,KOSDAQ,컴퓨터 프로그래밍·SI,2025,38,34,4,0.105,9.16,8.83,12,,63311000,60010000,,fewer than 5 of one sex,3060,98444220840,32171314,20260909
048470,"DAE DONG STEEL CO., LTD.",대동스틸,KOSDAQ,도매·상품중개,2025,38,33,5,0.132,7.39,7.5,6.7,0.893,66000000,28000000,0.424,,2895,27936750000,9650000,20260909
373200,Xplus Inc.,엑스플러스,KOSDAQ,기타 제품 제조,2025,38,19,19,0.5,1.83,1.92,1.75,0.911,56000000,54000000,0.964,,1895,47456934115,25043237,20260909
246720,"ASTA Co., Ltd.",아스타,KOSDAQ,의료용 물질·의약품,2025,38,26,12,0.316,6.32,6,7,1.167,71000000,53000000,0.746,,6070,99434491000,16381300,20260909
217910,"SJ-CHEM Co., Ltd.",에스제이켐,KONEX,화학물질·화학제품,2025,38,34,4,0.105,8.04,8.09,7.65,,44792.41,36077,,fewer than 5 of one sex,268,3749459896,13990522,20260909
013720,"CHEONGBO CO., LTD.",청보,KOSDAQ,자동차·트레일러,2025,38,29,9,0.237,7.07,7.92,4.33,0.547,48000000,39000000,0.813,,2240,27251006720,12165628,20260909
038530,KBIO LABS Inc.,케이바이오랩스,KOSDAQ,도매·상품중개,2025,38,22,16,0.421,3.19,3.33,3,0.901,57000000,39000000,0.684,,999,25864231878,25890122,20260909
380540,OptiCore Inc.,옵티코어,KOSDAQ,전자부품·컴퓨터·통신장비,2025,38,29,9,0.237,2.91,2.83,3.16,1.117,79443223.38,49939930,0.629,,8450,206658126350,24456583,20260909
062970,"KOREA ADVANCED MATERIALS Co.,Ltd.",한국첨단소재,KOSDAQ,전자부품·컴퓨터·통신장비,2025,38,32,6,0.158,8.52,9.23,4.72,0.511,44802281.25,21911500,0.489,,1930,55090512510,28544307,20260909
059180,"NWC CO.,LTD",엔더블유시,KONEX,전자부품·컴퓨터·통신장비,2025,38,22,16,0.421,9.42,9,10,1.111,53075,37997,0.716,,3970,21096937300,5314090,20260909
215480,"TOEBOX KOREA, Ltd.",토박스코리아,KOSDAQ,소매업,2025,38,11,27,0.711,5.65,7.25,5,0.69,87215000,37390000,0.429,,2050,22017000000,10740000,20260909
001970,"SG Shinsung Engineering & Construction Co.,Ltd",에스지신성건설,,종합 건설,2025,37,33,4,0.108,9.87,10.29,6.4,,64482484.85,41424000,,fewer than 5 of one sex,,,,
000480,"CR Holdings Co., LTD.",시알홀딩스,KOSPI,비금속 광물제품,2025,37,24,13,0.351,4.2,4.9,2.9,0.592,81000000,46000000,0.568,,4450,208662680500,46890490,20260909
357880,"SKAI worldwide Co., Ltd.",SKAI,KOSDAQ,출판업,2025,37,26,11,0.297,1.47,1.67,0.99,0.593,60537769.23,55937545.45,0.924,,1866,101103835920,54182120,20260909
460470,"IVIM Technology, Inc.",아이빔테크놀로지,KOSDAQ,의료·정밀·광학기기,2025,37,17,20,0.541,2.82,2.55,3.05,1.196,43100251.12,36571920.1,0.849,,2815,42561026550,15119370,20260909
088390,INNOXCorporation,이녹스,KOSDAQ,기타 운송장비,2025,37,29,8,0.216,3.6,3.57,3.7,1.036,104000000,77000000,0.74,,8010,75180610440,9385844,20260909
096640,Melfas Inc.,멜파스,,전자부품·컴퓨터·통신장비,2025,37,26,11,0.297,2.13,2.38,1.55,0.651,49000000,23000000,0.469,,,,,
068330,"ilShinbiobase Co., Ltd.",일신바이오,KOSDAQ,기타 기계·장비,2025,37,33,4,0.108,6.99,7.6,2,,60000000,32000000,,fewer than 5 of one sex,1126,49787373640,44216140,20260909
051630,CHINYANG CHEMICAL CORPORATION,진양화학,KOSPI,고무·플라스틱,2025,37,36,1,0.027,8.79,8.8,8.3,,51000000,,,not reported,1383,29319600000,21200000,20260909
194510,NEXTURE Corporation,넥스쳐,,출판업,2025,37,14,23,0.622,3.29,3.5,3.17,0.906,50326000,38525000,0.766,,,,,
288620,"S-Prism Co., Ltd.",에스프리즘,KOSDAQ,전기장비,2025,37,29,8,0.216,3.42,3.2,4.2,1.313,52000000,42000000,0.808,,4130,28824575080,6979316,20260909
297570,ATLAS LINK Inc.,아틀라스링크,KOSDAQ,전자부품·컴퓨터·통신장비,2025,37,33,4,0.108,5.23,5.2,5.5,,94775000,59475000,,fewer than 5 of one sex,869,30085838442,34621218,20260909
217320,"SUNTECH.CO.,LTD",썬테크,KONEX,전기장비,2025,36,29,7,0.194,8.19,8,9,1.125,58000000,45000000,0.776,,10000,10500000000,1050000,20260909
160550,"Next Entertainment World Co., Ltd.",NEW,KOSDAQ,영상·오디오 제작,2025,36,11,25,0.694,4.14,5.34,3.61,0.676,39749000,38781000,0.976,,1005,28045636530,27906106,20260909
025890,"HANKOOK STEEL CO.,LTD",한국주강,KOSPI,기타 기계·장비,2025,36,35,1,0.028,8.38,8.6,0.5,,52823000,18033000,,fewer than 5 of one sex,2620,29198893920,11144616,20260909
234920,"Zaigle Co., Ltd.",자이글,KOSDAQ,전기장비,2025,36,26,10,0.278,6.87,7.08,6.33,0.894,65982000,49858000,0.756,,5310,71849132100,13530910,20260909
046390,"SAMHWA NETWORKS Co.,Ltd.",삼화네트웍스,KOSDAQ,영상·오디오 제작,2025,36,10,26,0.722,8.51,10.92,7.58,0.694,97658000,69901000,0.716,,2130,36783338490,17269173,20260909
036170,"HMNEX Co.,Ltd.",에이치엠넥스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,36,33,3,0.083,11.28,11.8,5.5,,63204000,42400000,,fewer than 5 of one sex,2320,142368252320,61365626,20260909
011300,"WOOSUNG MATERIALS CO.,LTD",우성머티리얼스,KOSPI,섬유제품 제조,2025,36,25,11,0.306,9.28,11.6,4,0.345,53344200,30928000,0.58,,2470,42580095350,17238905,20260909
368970,"OSP Co., Ltd",오에스피,KOSDAQ,식료품 제조,2025,36,20,16,0.444,3.31,3.71,2.8,0.755,47750000,47500000,0.995,,2580,28998472440,11239718,20260909
294630,"SuNAM Co., Ltd.",서남,KOSDAQ,전기장비,2025,35,28,7,0.2,7.33,7.84,5.29,0.675,55152214.29,51949285.71,0.942,,3115,82544942585,26499179,20260909
101330,"MOBASE Co., Ltd.",모베이스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,35,33,2,0.057,10.54,11,3,,40000000,34000000,,fewer than 5 of one sex,3565,82519158385,23147029,20260909
019550,"SBI Investment KOREA Co., Ltd.",SBI인베스트먼트,KOSDAQ,금융업,2025,35,23,12,0.343,5.58,5.51,5.7,1.034,219260869.57,97000000,0.442,,1029,82899300246,80562974,20260909
296160,"ProGen, Co,, LTD.",프로젠,KONEX,연구개발업,2025,35,15,20,0.571,3.88,3.83,3.92,1.023,91000000,64000000,0.703,,2555,39283326845,15375079,20260909
355690,"ATUM CO., LTD.",에이텀,KOSDAQ,전자부품·컴퓨터·통신장비,2025,35,26,9,0.257,1.97,1.97,1.97,1,52879000,26645000,0.504,,4955,47421277495,9570389,20260909
066830,GENOTECH CORP.,제노텍,KONEX,화학물질·화학제품,2025,34,15,19,0.559,10.88,12,10,0.833,45000000,38000000,0.844,,1297,7350332460,5667180,20260909
254490,"MIRAI SEMICONDUCTORS CO., LTD.",미래반도체,KOSDAQ,도매·상품중개,2025,34,28,6,0.176,6.51,6.4,7,1.094,104000000,51000000,0.49,,15280,220612640000,14438000,20260909
063440,"SM Life Design Group Co., Ltd.",SM Life Design,KOSDAQ,인쇄·기록매체,2025,34,26,8,0.235,7.24,6.67,9.08,1.361,55701000,44392000,0.797,,1012,45863196368,45319364,20260909
193250,Linked Inc.,링크드,KOSDAQ,전자부품·컴퓨터·통신장비,2025,34,28,6,0.176,4.92,5.1,4.09,0.802,52736142.86,30485333.33,0.578,,2075,27740535975,13368933,20260909
390110,anymedi Inc.,애니메디솔루션,KONEX,의료·정밀·광학기기,2025,34,21,13,0.382,2.44,3.09,1.38,0.447,38861014.76,30116723.15,0.775,,286,2773355442,9697047,20260909
072770,"MemRAY BT Co., LTD.",멤레이비티,KOSDAQ,컴퓨터 프로그래밍·SI,2025,34,20,14,0.412,5.6,6.42,4.42,0.688,85208,62812,0.737,,864,35866452672,41512098,20260909
203400,ABION Inc.,에이비온,KOSDAQ,연구개발업,2025,34,17,17,0.5,2.85,3.28,2.43,0.741,71959437.35,73035888.65,1.015,,676,60908481504,90101304,20260909
100790,"Mirae Asset Venture Investment Co.,Ltd.",미래에셋벤처투자,KOSDAQ,금융업,2025,34,23,11,0.324,5.09,6.07,3.05,0.502,256577000,74456000,0.29,,16890,897206562420,53120578,20260909
269620,"SYSWORK CO., LTD",시스웍,,의료·정밀·광학기기,2025,34,26,8,0.235,4.12,4.9,1.6,0.327,56000000,32000000,0.571,,,,,
115610,"IMAGIS Co., Ltd.",이미지스,KOSDAQ,전자부품·컴퓨터·통신장비,2025,34,34,,,6.43,6.43,,,66764705.88,,,not reported,1647,19465512543,11818769,20260909
347700,Sphere Corp.,스피어,KOSDAQ,출판업,2025,34,20,14,0.412,2.04,2.4,1.53,0.638,91903600,44335571.43,0.482,,20900,1077423465800,51551362,20260909
090120,"ZalmanTechCo.,Ltd.",잘만테크,,전자부품·컴퓨터·통신장비,2025,33,28,5,0.152,5.63,5.47,6.5,1.188,71424714.29,48890000,0.684,,,,,
185190,"Suppro Co.,Ltd",수프로,KONEX,도매·상품중개,2025,33,30,3,0.091,6.79,7.05,4.21,,54865000,33635000,,fewer than 5 of one sex,960,8869080000,9238625,20260909
228340,TONGYANG PILE Inc.,동양파일,KOSDAQ,비금속 광물제품,2025,33,28,5,0.152,9.63,10.25,6.17,0.602,86000000,43000000,0.5,,4250,85000000000,20000000,20260909
388870,"Pharos iBio Co., Ltd.",파로스아이바이오,KOSDAQ,연구개발업,2025,33,18,15,0.455,3.23,3.54,2.85,0.805,65222222.22,59600000,0.914,,5370,69519654840,12945932,20260909
224060,"THE CODI Co., LTD.",더코디,KOSDAQ,전자부품·컴퓨터·통신장비,2025,33,20,13,0.394,7.89,6.43,10.14,1.577,49273891.2,33781733.69,0.686,,7610,39273094420,5160722,20260909
336040,"TASCOM Co.,Ltd.",타스컴,KONEX,의료·정밀·광학기기,2025,33,15,18,0.545,3.49,3.2,3.74,1.169,44196080,37858928,0.857,,3800,22001730200,5789929,20260909
196450,"CoAsia CM Co.,Ltd",코아시아씨엠,KOSDAQ,의료·정밀·광학기기,2025,33,26,7,0.212,5.84,6.42,3.67,0.572,60000000,46000000,0.767,,790,35802800000,45320000,20260909
073540,"FRTEKCO.,LTD.",에프알텍,KOSDAQ,전자부품·컴퓨터·통신장비,2025,33,25,8,0.242,4.34,4.9,2.6,0.531,65011000,78891000,1.214,,2325,26505000000,11400000,20260909
014470,"Bubang Co., Ltd.",부방,KOSDAQ,부동산업,2025,33,25,8,0.242,6.41,7.5,3,0.4,85453000,51176000,0.599,,997,59872103220,60052260,20260909
208710,"PHOTON CO., LTD",포톤,KOSDAQ,전자부품·컴퓨터·통신장비,2025,33,23,10,0.303,3.27,2.92,4.08,1.397,70356000,45413000,0.645,,2450,32291323400,13180132,20260909
065660,"ANTEROGEN CO., LTD.",안트로젠,KOSDAQ,도매·상품중개,2025,32,16,16,0.5,2.5,2,3,1.5,35000000,34000000,0.971,,15060,150691866000,10006100,20260909
434190,"Talos Co., Ltd.",탈로스,KONEX,전기장비,2025,32,32,,,3.47,3.47,,,47775187.5,,,not reported,2415,17797183110,7369434,20260909
236340,"Medizen Humancare Inc Co., Ltd",메디젠휴먼케어,KONEX,연구개발업,2025,32,13,19,0.594,2.2,2.2,2.2,1,34436000,36389000,1.057,,1800,5426364600,3014647,20260909
004770,"SUNNY ELECTRONICS CO.,LTD",써니전자,KOSPI,전자부품·컴퓨터·통신장비,2025,32,22,10,0.313,11.67,8.75,18.08,2.066,54991000,40787000,0.742,,2260,80246809880,35507438,20260909
118000,"METACARE Co., Ltd.",메타케어,KOSPI,도매·상품중개,2025,32,20,12,0.375,3.05,3.21,2.78,0.866,68698800,60694916.67,0.883,,1285,28341683725,22055785,20260909
019490,EXICURE HITRON INC.,엑시큐어하이트론,KOSPI,전자부품·컴퓨터·통신장비,2025,32,25,7,0.219,5.31,5.32,5.28,0.992,55000000,63000000,1.145,,541,41349858070,76432270,20260909
115180,"Qurient Co., Ltd.",큐리언트,KOSDAQ,연구개발업,2025,32,12,20,0.625,5.13,5.64,4.82,0.855,164500000,128100000,0.779,,22500,844518397500,37534151,20260909
311960,"InterRoid Co., Ltd.",인터로이드,KONEX,출판업,2025,32,24,8,0.25,1.8,1.8,1.8,1,61243000,28952000,0.473,,1770,5420915280,3062664,20260909
204840,GL Pharm Tech Corp.,지엘팜텍,KOSDAQ,도매·상품중개,2025,32,17,15,0.469,2.63,2.27,3.04,1.339,52398176.47,39761466.67,0.759,,4990,77393906990,15509801,20260909
365270,"curacle co., ltd.",큐라클,KOSDAQ,연구개발업,2025,31,17,14,0.452,4.17,3.9,4.5,1.154,90000000,72000000,0.8,,9830,217803231360,22156992,20260909
001420,"TAEWONMULSAN CO.,LTD",태원물산,KOSPI,자동차·트레일러,2025,31,31,,,12.12,12.12,,,42753774.19,,,not reported,2930,22268000000,7600000,20260909
016450,"HANSAE YES24 HOLDINGS CO., LTD",한세예스24홀딩스,KOSPI,의복 제조,2025,31,17,14,0.452,6.15,5.7,6.7,1.175,112065000,86374000,0.771,,4395,175800000000,40000000,20260909
043200,"PARU CO., LTD.",파루,KOSDAQ,전기장비,2025,31,22,9,0.29,4.36,5.25,2.17,0.413,67214000,45487000,0.677,,1191,24894468987,20902157,20260909
015360,"INVENI Co., Ltd.",INVENI,KOSPI,전문서비스업,2025,31,27,4,0.129,3.65,3.5,4.7,,120000000,119000000,,fewer than 5 of one sex,14230,387767500000,27250000,20260909
212310,"Organ Eco Tech Co.,Ltd.",오건에코텍,KONEX,의료·정밀·광학기기,2025,31,18,13,0.419,2.48,3.42,1.17,0.342,4931000,2623000,0.532,,635,7514663025,11834115,20260909
050120,"ES CUBE CO., LTD.",ES큐브,KOSDAQ,도매·상품중개,2025,31,25,6,0.194,8.87,9.92,4.52,0.456,54750000,52159000,0.953,,3495,47406480570,13564086,20260909
033790,FINO INC.,피노,KOSDAQ,전기장비,2025,31,19,12,0.387,3.79,5.45,1.17,0.215,62879000,35252000,0.561,,8350,695737756450,83321887,20260909
397810,"ADforus Co., Ltd.",애드포러스,KOSDAQ,전문서비스업,2025,30,16,14,0.467,2.35,2.56,2.11,0.824,56937500,34714285.71,0.61,,6540,33751435800,5160770,20260909
