ticker,name_en,name_ko,filing_id,filed_on,filing_kind,holder_name,shares_held,shares_change,stake_pct,stake_change_pct,related_party_shares,related_party_pct,reason_raw_ko
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20241224000268,2024-12-24,abbreviated,에이원자산운용,897440,-127833,4.71,-0.83,,,기보유 사모6BW 조기상환(PUT)에 따른 비율 변동
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20241231000150,2024-12-31,general,안승욱,4134445,1625,22.75,0.01,1988137,10.94,특별관계자 변동
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20250110000708,2025-01-10,general,안승욱,4134445,0,22.75,0,2166583,11.92,주식담보대출 계약 변경
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20250410002564,2025-04-10,general,안승욱,4134445,0,22.01,-0.74,2166583,11.54,주식담보대출 계약 변경
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20250704000468,2025-07-04,general,안승욱,4134445,0,22.01,0,2375091,12.65,주식담보대출 계약 변경
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20251017000432,2025-10-17,general,안승욱,4134445,0,20.62,-1.39,2375091,11.85,주식담보대출 계약 변경
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20251216000443,2025-12-16,general,안승욱,4094445,-40000,18.8,-1.82,2510373,11.52,특별관계자 변동 및 주식담보대출 계약 변경
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20251226000295,2025-12-26,general,안승욱,4513575,419130,20.33,1.53,2510373,11.5,"- 전환사채권 취득
- 특별관계자의 주식매수선택권 행사"
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20260109000682,2026-01-09,general,안승욱,4513575,0,20.33,0,2510373,11.5,주식담보대출 계약 변경
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20260316001530,2026-03-16,general,안승욱,4498575,-15000,19.94,-0.39,1816457,8.19,"- 특별관계자의 장내매도
- 주식담보대출 계약 변경"
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20260402003700,2026-04-02,general,안승욱,4498575,0,19.94,0,2173970,9.8,주식담보대출 계약 변경
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20260414002731,2026-04-14,general,안승욱,4498574,-1,19.94,0,2173970,9.64,전환사채의 전환청구권 행사
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20260508000790,2026-05-08,general,안승욱,4498574,0,19.94,0,1965462,8.71,주식담보대출 계약 변경
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20260612000527,2026-06-12,general,안승욱,4498574,0,19.94,0,1965462,8.71,주식담보대출 계약 변경
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20260701000586,2026-07-01,general,안승욱,4498574,0,19.94,0,2165462,9.6,주식담보대출 계약 변경
117730,"T-Robotics co., Ltd.",(주)티로보틱스,20260710000689,2026-07-10,general,안승욱,4498574,0,19.94,0,2165462,9.6,주식담보대출 계약 변경
015860,"ILJIN HOLDINGS CO.,LTD",일진홀딩스(주),20251015000271,2025-10-15,general,허정석,27151982,-164976,55.02,-0.33,,,특별관계자의 주식보유 변동
015860,"ILJIN HOLDINGS CO.,LTD",일진홀딩스(주),20260512000171,2026-05-12,general,허정석,27151982,0,55.02,0,613000,1.24,- 보유주식등에 관한 계약의 체결
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20240910000535,2024-09-10,general,오태봉,2331084,0,29.16,0,577663,7.23,주식담보 계약 변경
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20241101000287,2024-11-01,general,오태봉,2331084,0,29.16,0,600367,7.51,주식담보 계약 변경
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20241121000291,2024-11-21,general,오태봉,2331084,0,29.16,0,692720,8.66,주식담보 계약 변경
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20241206000338,2024-12-06,general,오태봉,2331084,0,29.16,0,662690,8.29,주식담보대출 일부 상환 및 주식담보 계약 변경
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20250204000364,2025-02-04,general,오태봉,2331084,0,29.16,0,743755,9.3,"주식담보대출 계약 내용 변경
(대출 연장에 따른 만기일 및 담보 수량 변경)"
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20250324000894,2025-03-24,general,오태봉,2331084,0,29.16,0,728740,9.12,"주식담보대출 계약 내용 변경

(대출 연장에 따른 만기일 및 담보 수량 변경)"
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20250507000473,2025-05-07,general,오태봉,2331084,0,29.16,0,739194,9.25,"주식담보대출 계약 내용 변경

(대출 연장에 따른 만기일 및 담보 수량 변경)"
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20250519000214,2025-05-19,general,오태봉,2331084,0,29.16,0,739194,9.25,"주식담보대출 계약 내용 변경

(대출 연장에 따른 만기일 변경)"
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20250627000677,2025-06-27,general,오태봉,2343884,12800,29.32,0.16,980961,12.27,"장내매수 및 주식담보대출 계약 내용 변경 
(대출 연장에 따른 만기일 및 수량 변경) "
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20250704000187,2025-07-04,general,오태봉,2343884,0,29.32,0,698608,8.74,"주식담보대출 계약 내용 변경 
(기존 주식담보대출 상환으로 인한 주식수 및 비율변경) "
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20250804000012,2025-08-04,general,오태봉,2343884,0,29.32,0,681859,8.53,"주식담보대출 계약 내용 변경 
(기존 주식담보대출 상환 및 
신규 담보대출 실행에 따른 주식수 및 지분율 변경) "
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20250915000015,2025-09-15,general,오태봉,2343884,0,29.32,0,648674,8.11,"주식담보대출 계약 내용 변경 
(기존 주식담보대출 일부 상환 및 계약기간 연장)  "
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20251031000546,2025-10-31,general,오태봉,2343884,0,29.32,0,648674,8.11,"주식담보대출 계약 내용 변경 
(기존 주식담보대출 계약기간 연장)  "
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20251211000319,2025-12-11,general,오태봉,2343884,0,29.32,0,593365,7.42,"주식담보대출 계약 내용 변경 
(기존 주식담보대출 일부상환 및 계약기간 연장)  "
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20260129000567,2026-01-29,general,오태봉,2343884,0,29.32,0,572234,7.16,"주식담보대출 계약 내용 변경
(기존 주식담보대출 상환 및
신규 담보대출 실행에 따른 주식수 및 지분율 변경)"
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20260326001027,2026-03-26,general,오태봉,2343884,0,29.32,0,505863,6.33,"주식담보대출 계약 내용 변경
(기존 주식담보대출 일부상환 및 계약기간 연장)  "
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20260507000706,2026-05-07,general,오태봉,2343884,0,29.32,0,505863,6.33,"주식담보대출 계약 내용 변경
(기존 주식담보대출 계약기간 연장)  "
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20260630000756,2026-06-30,general,오태봉,2343884,0,29.32,0,439492,5.5,"주식담보대출 계약 내용 변경
(기존 주식담보대출 일부 상환 및 계약기간 연장 )  "
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20260723000431,2026-07-23,general,오태봉,2343884,0,29.32,0,783616,9.8,"주식담보대출 계약 내용 변경
(기존 주식담보대출 연장 및 담보주식 수량 변경 )"
299030,"HANA TECHNOLOGY CO.,LTD.",(주)하나기술,20260804000428,2026-08-04,general,오태봉,2343884,0,29.32,0,783616,9.8,"주식담보대출 계약 내용 변경
(기존 주식담보대출 연장)"
002620,JEIL PHARMA HOLDINGS INC.,제일파마홀딩스(주),20260430001619,2026-04-30,general,한승수,11694808,14469,73.21,0.09,,,특별관계자의 추가
002620,JEIL PHARMA HOLDINGS INC.,제일파마홀딩스(주),20260616000204,2026-06-16,general,한승수,11694808,0,73.21,0,183847,1.15,연부연납 허가에 따른 담보 제공
002620,JEIL PHARMA HOLDINGS INC.,제일파마홀딩스(주),20260715000392,2026-07-15,general,한승수,11694808,0,73.21,0,683847,4.28,보유주식에 대한 질권 설정
004700,"CHOKWANG LEATHER CO.,LTD",조광피혁(주),20260210000879,2026-02-10,abbreviated,박영옥,917806,-92790,13.8,-1.4,,,보유주식수 변동(1% 이상)에 따른 변경 보고
004700,"CHOKWANG LEATHER CO.,LTD",조광피혁(주),20260316000808,2026-03-16,abbreviated,박영옥,842486,-75320,12.67,-1.13,,,보유주식수 변동(1% 이상)에 따른 변경 보고
084730,ThinkwareSystemsCorporation,팅크웨어(주),20240909000087,2024-09-09,general,유비벨록스,6127649,4506,48.29,0.04,2598600,20.48,특수관계자의 장내매수
084730,ThinkwareSystemsCorporation,팅크웨어(주),20241219000107,2024-12-19,general,유비벨록스,6127649,0,48.29,0,2598600,20.48,최대주주의 주식담보계약 변경
084730,ThinkwareSystemsCorporation,팅크웨어(주),20250617000293,2025-06-17,general,유비벨록스,6127649,0,48.29,0,2598600,20.48,최대주주의 주식담보계약 변경
084730,ThinkwareSystemsCorporation,팅크웨어(주),20251222000328,2025-12-22,general,유비벨록스,6127649,0,48.29,0,2598600,20.48,최대주주의 주식담보계약 변경
084730,ThinkwareSystemsCorporation,팅크웨어(주),20260227007841,2026-02-27,general,유비벨록스,6127649,0,48.29,0,2621950,20.66,특별관계자의 주식담보대출 계약
084730,ThinkwareSystemsCorporation,팅크웨어(주),20260407000424,2026-04-07,general,유비벨록스,6128269,620,48.29,0,2621950,20.66,"특별관계자 대상 양도제한조건부 주식
지급에 따른 지분 변동"
084730,ThinkwareSystemsCorporation,팅크웨어(주),20260423000640,2026-04-23,general,유비벨록스,6285572,157303,49.53,1.24,2621950,20.66,"현물배당에 따른 주식수 변동
및
일부 특별관계자 이해관계 해소"
084730,ThinkwareSystemsCorporation,팅크웨어(주),20260622000400,2026-06-22,general,유비벨록스,4662012,-1623560,36.74,-12.79,1041350,8.21,"상환전환우선주 상환에 따른 특별관계 해소
및
보유주식 계약 내용 변경"
084730,ThinkwareSystemsCorporation,팅크웨어(주),20260716000135,2026-07-16,general,유비벨록스,4702163,40151,42.33,5.59,1041350,9.37,최대주주의 장내매수
084730,ThinkwareSystemsCorporation,팅크웨어(주),20260723000089,2026-07-23,general,유비벨록스,4739482,37319,42.66,0.33,1041350,9.37,최대주주의 장내매수
084730,ThinkwareSystemsCorporation,팅크웨어(주),20260831001292,2026-08-31,general,유비벨록스,4739482,0,42.66,0,1041847,9.38,특별관계자의 주식담보대출 계약 연장
281740,"Lake Materials Co., Ltd.",(주)레이크머티리얼즈,20250522000037,2025-05-22,general,김진동,28765043,-52182,43.76,-0.08,620000,0.94,특수관계자 변동 및 주식담보계약
189300,INTELLIAN TECHNOLOGIES Inc.,(주)인텔리안테크놀로지스,20241010000574,2024-10-10,general,성상엽,2481811,-12900,23.11,-0.12,1028757,9.6,"- 특수관계자 매매
- 보고자 및 특수관계자 담보계약 연장
- 특수관계자 담보계약 일부 상환"
189300,INTELLIAN TECHNOLOGIES Inc.,(주)인텔리안테크놀로지스,20241101000252,2024-11-01,general,성상엽,2481811,0,23.11,0,1089206,10.16,"- 
보고자 담보계약 내용 변경"
189300,INTELLIAN TECHNOLOGIES Inc.,(주)인텔리안테크놀로지스,20250430001050,2025-04-30,general,성상엽,2482211,400,23.11,0,1089206,10.16,"- 특수 관계자 주식 장내 매수
- 보고자 및 특수관계자 담보계약 연장"
189300,INTELLIAN TECHNOLOGIES Inc.,(주)인텔리안테크놀로지스,20250707000305,2025-07-07,general,성상엽,2484211,2000,23.13,0.02,1033639,9.64,"- 특수 관계자 주식수 변동 
- 특수 관계자 담보계약 변경"
189300,INTELLIAN TECHNOLOGIES Inc.,(주)인텔리안테크놀로지스,20250724000500,2025-07-24,general,성상엽,2484211,0,23.13,0,1051933,9.82,"- 보고자 
담보계약 연장 
- 특수 관계자 담보계약 연장 및 변경"
189300,INTELLIAN TECHNOLOGIES Inc.,(주)인텔리안테크놀로지스,20251028000380,2025-10-28,general,성상엽,2484611,400,23.13,0,1084676,10.12,"- 보고자 담보계약 연장 및 변경
- 특수 관계자 담보계약 연장 등"
189300,INTELLIAN TECHNOLOGIES Inc.,(주)인텔리안테크놀로지스,20251114001562,2025-11-14,general,성상엽,2484611,0,23.13,0,1194676,11.14,- 보고자 담보계약 변경
189300,INTELLIAN TECHNOLOGIES Inc.,(주)인텔리안테크놀로지스,20260120000255,2026-01-20,general,성상엽,2484611,0,23.13,0,1194676,11.14,- 특수관계자 담보계약 변경
189300,INTELLIAN TECHNOLOGIES Inc.,(주)인텔리안테크놀로지스,20260130000546,2026-01-30,general,성상엽,2484611,0,23.13,0,1157218,10.79,- 특수관계자 담보계약 변경
189300,INTELLIAN TECHNOLOGIES Inc.,(주)인텔리안테크놀로지스,20260424000604,2026-04-24,general,성상엽,2484611,0,23.13,0,1157218,10.79,보고자 및 특수관계자 담보계약 연장
189300,INTELLIAN TECHNOLOGIES Inc.,(주)인텔리안테크놀로지스,20260515001520,2026-05-15,general,성상엽,2484611,0,23.13,0,1157218,10.79,보고자 담보계약 연장
189300,INTELLIAN TECHNOLOGIES Inc.,(주)인텔리안테크놀로지스,20260626000467,2026-06-26,general,성상엽,2457410,-27201,22.88,-0.25,1116828,10.41,"-  특별관계자 해소로 인한 변경, 변동 보고
-  특별관계자 담보계약 연장"
189300,INTELLIAN TECHNOLOGIES Inc.,(주)인텔리안테크놀로지스,20260729000337,2026-07-29,general,성상엽,2458910,1500,22.9,0.02,1146654,10.67,"- 특수 관계자 주식수 변동
- 보고자 및 특수 관계자 담보계약 변경"
214260,"Raphas Co., Ltd.",(주)라파스,20240923000041,2024-09-23,general,정도현,1980270,0,22.13,-0.61,157791,1.77,주식담보대출 연장 및 임원 지분 변동
214260,"Raphas Co., Ltd.",(주)라파스,20241220000490,2024-12-20,general,정도현,1908670,-71600,21.3,-0.83,78894,0.88,"임원 주식취득 및 주식처분(시간외매매)으로 인한 변동,

주식담보대출 일부상환으로 인한 계약 변경"
214260,"Raphas Co., Ltd.",(주)라파스,20250124000668,2025-01-24,general,정도현,1811410,-97260,20.22,-1.08,,,"임원 주식처분(시간외매매)으로 인한 변동,

주식담보대출 전부 상환"
214260,"Raphas Co., Ltd.",(주)라파스,20250609000055,2025-06-09,general,정도현,1810910,-500,20.21,-0.01,,,임원 퇴임
214260,"Raphas Co., Ltd.",(주)라파스,20260512000227,2026-05-12,general,정도현,1852940,42030,20.61,0.4,,,장내매수 및 특별관계자 추가
332370,"IDP Corp., Ltd.",아이디피(주),20241105000102,2024-11-05,general,아이디스홀딩스,7324052,-74758,55.18,-0.56,,,특별관계자 신규 추가 및 보유주식수 변동
332370,"IDP Corp., Ltd.",아이디피(주),20241212000084,2024-12-12,general,아이디스홀딩스,7454052,130000,56.16,0.98,,,장내 매수로 인한 주식수 변동
332370,"IDP Corp., Ltd.",아이디피(주),20250210000603,2025-02-10,general,아이디스홀딩스,7549908,95856,56.88,0.72,,,특별관계자 신규 추가
332370,"IDP Corp., Ltd.",아이디피(주),20250611000465,2025-06-11,general,아이디스홀딩스,7642054,92146,57.57,0.69,,,특별관계자 추가 매입
332370,"IDP Corp., Ltd.",아이디피(주),20251104000077,2025-11-04,general,아이디스홀딩스,7776246,134192,58.58,1.01,,,특별관계자 추가 매입
332370,"IDP Corp., Ltd.",아이디피(주),20251215000341,2025-12-15,general,아이디스홀딩스,7642962,-133284,57.58,-1,,,특별관계자 장내매수 및 특별관계자의 주식 가족 증여
332370,"IDP Corp., Ltd.",아이디피(주),20260318000241,2026-03-18,general,아이디스홀딩스,7775927,132965,58.58,1,,,보고자 및 특별관계자의 장내매수
332370,"IDP Corp., Ltd.",아이디피(주),20260410001071,2026-04-10,general,아이디스홀딩스,7820437,44510,58.92,0.34,,,보고자의 장내매수
332370,"IDP Corp., Ltd.",아이디피(주),20260605000245,2026-06-05,general,아이디스홀딩스,7972185,151748,60.06,1.14,,,특별관계자 추가 매입
332370,"IDP Corp., Ltd.",아이디피(주),20260612000117,2026-06-12,general,아이디스홀딩스,8215398,243213,61.89,1.83,,,특별관계자 추가 매입
332370,"IDP Corp., Ltd.",아이디피(주),20260626000296,2026-06-26,general,아이디스홀딩스,8437211,221813,63.56,1.67,,,특별관계자 추가 매입
290740,"ACTRO CO.,Ltd",(주)액트로,20241008000108,2024-10-08,general,하동길,3856586,0,38.13,0,259741,2.58,특별관계자 주식담보대출 계약 연장
290740,"ACTRO CO.,Ltd",(주)액트로,20250109000275,2025-01-09,general,하동길,3866586,10000,38.23,0.1,259741,2.58,주식 매수 및 특별관계자 주식담보대출 계약 연장
290740,"ACTRO CO.,Ltd",(주)액트로,20250425000949,2025-04-25,general,하동길,3866586,0,38.23,0,700000,6.95,특별관계자 주식담보대출 계약 변경
290740,"ACTRO CO.,Ltd",(주)액트로,20250530002067,2025-05-30,general,하동길,3876586,10000,38.33,0.1,700000,6.95,장내 매수로 인한 보유량 변동
290740,"ACTRO CO.,Ltd",(주)액트로,20250822000320,2025-08-22,general,하동길,3881586,5000,38.37,0.04,700000,6.95,장내 매수로 인한 보유량 변동
290740,"ACTRO CO.,Ltd",(주)액트로,20250910000462,2025-09-10,general,하동길,3886586,5000,38.42,0.05,700000,6.95,장내 매수로 인한 보유량 변동
290740,"ACTRO CO.,Ltd",(주)액트로,20260303002644,2026-03-03,abbreviated,미래에셋자산운용,511401,46755,5.08,0.46,,,신규
290740,"ACTRO CO.,Ltd",(주)액트로,20260401004402,2026-04-01,abbreviated,미래에셋자산운용,494799,-16602,4.91,-0.17,,,지분율 변동
290740,"ACTRO CO.,Ltd",(주)액트로,20260423000668,2026-04-23,general,하동길,3884772,-1814,38.4,-0.02,700000,6.95,주식담보대출 계약 연장 및 보유량 변동
