exchange,symbol,date,weight,tag,title
ADX,ADNOCDRILL,2026-02-24 00:00:00.0,8,ceo-change,Reconstitution of The Executive Committee of the Board of Directors of ADNOC Drilling Company PJSC
ADX,ADNOCDRILL,2026-02-12 00:00:00.0,6,board-outcome,ADNOC Drilling Company PJSC Board Meeting Results held on 11/02/2026 at 15:00 
ADX,ADNOCGAS,2026-08-17 00:00:00.0,9,financial-report,ADNOC Gas plc Sustainability Report
ADX,ADNOCGAS,2026-08-10 00:00:00.0,9,financial-report,"ADNOC Gas plc Financial Results for the Period Ended June 30,2026"
ADX,ADNOCGAS,2026-08-10 00:00:00.0,9,financial-report,"ADNOC Gas plc Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,ADNOCGAS,2026-08-10 00:00:00.0,9,financial-report,"ADNOC Gas plc Financial Results Press Release for the Period Ended June 30,2026"
ADX,ADNOCGAS,2026-05-12 00:00:00.0,9,financial-report,"ADNOC Gas plc Financial Results for the Period Ended March 31,2026"
ADX,ADNOCGAS,2026-05-12 00:00:00.0,9,financial-report,"ADNOC Gas plc Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,ADNOCGAS,2026-05-12 00:00:00.0,9,financial-report,"ADNOC Gas plc Financial Results Press Release for the Period Ended March 31,2026"
ADX,ADNOCGAS,2026-04-06 00:00:00.0,9,financial-report,"ADNOC Gas plc Integrated Report December 31,2025"
ADX,ADNOCGAS,2026-02-17 00:00:00.0,9,financial-report,"ADNOC Gas plc Financial Results for the Period Ended December 31,2025"
ADX,ADNOCGAS,2026-02-09 00:00:00.0,9,financial-report,"ADNOC Gas plc Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,ADNOCGAS,2026-02-09 00:00:00.0,9,financial-report,"ADNOC Gas plc Preliminary Financial Results for the Period Ended December 31,2025"
ADX,ADNOCGAS,2026-02-09 00:00:00.0,9,financial-report,"ADNOC Gas plc Financial Results Press Release for the Period Ended December 31,2025"
ADX,ADNOCGAS,2025-11-13 00:00:00.0,9,financial-report,"ADNOC Gas plc Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,ADNOCGAS,2025-11-13 00:00:00.0,9,financial-report,"ADNOC Gas plc Financial Results for the Period Ended September 30,2025"
ADX,ADNOCGAS,2025-11-13 00:00:00.0,9,financial-report,"ADNOC Gas plc Financial Results Press Release for the Period Ended September 30,2025"
ADX,ADNOCGAS,2026-02-17 00:00:00.0,6,board-outcome,ADNOC Gas plc Board Meeting Results held on 16/02/2026 at 18:00 
ADX,ADNOCGAS,2026-02-09 00:00:00.0,6,board-outcome,ADNOC Gas plc Board Meeting Results held on 06/02/2026 at 15:00 
ADX,ADNOCGAS,2025-10-08 00:00:00.0,6,board-outcome,ADNOC Gas plc Board Meeting Results held on 08/10/2025 at 15:00 
ADX,ADNOCLS,2026-08-11 00:00:00.0,9,financial-report,"ADNOC Logistics & Services plc Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,ADNOCLS,2026-08-11 00:00:00.0,9,financial-report,"ADNOC Logistics & Services plc Financial Results Press Release for the Period Ended June 30,2026"
ADX,ADNOCLS,2026-08-11 00:00:00.0,9,financial-report,"ADNOC Logistics & Services plc Financial Results for the Period Ended June 30,2026"
ADX,ADNOCLS,2026-07-27 00:00:00.0,9,financial-report,ADNOC Logistics & Services plc Sustainability Report
ADX,ADNOCLS,2026-05-14 00:00:00.0,9,financial-report,"ADNOC Logistics & Services plc Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,ADNOCLS,2026-05-14 00:00:00.0,9,financial-report,"ADNOC Logistics & Services plc Financial Results Press Release for the Period Ended March 31,2026"
ADX,ADNOCLS,2026-05-14 00:00:00.0,9,financial-report,"ADNOC Logistics & Services plc Financial Results for the Period Ended March 31,2026"
ADX,ADNOCLS,2026-03-18 00:00:00.0,9,financial-report,"ADNOC Logistics & Services plc Integrated Report December 31,2025"
ADX,ADNOCLS,2026-02-11 00:00:00.0,9,financial-report,"ADNOC Logistics & Services plc Financial Results Press Release for the Period Ended December 31,2025"
ADX,ADNOCLS,2026-02-11 00:00:00.0,9,financial-report,"ADNOC Logistics & Services plc Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,ADNOCLS,2026-02-11 00:00:00.0,9,financial-report,"ADNOC Logistics & Services plc Financial Results for the Period Ended December 31,2025"
ADX,ADNOCLS,2025-11-11 00:00:00.0,9,financial-report,"ADNOC Logistics & Services plc Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,ADNOCLS,2025-11-11 00:00:00.0,9,financial-report,"ADNOC Logistics & Services plc Financial Results Press Release for the Period Ended September 30,2025"
ADX,ADNOCLS,2025-11-11 00:00:00.0,9,financial-report,"ADNOC Logistics & Services plc Financial Results for the Period Ended September 30,2025"
ADX,ADNOCLS,2026-02-11 00:00:00.0,6,board-outcome,ADNOC Logistics & Services plc Board Meeting Results held on 10/02/2026 at 16:00 
ADX,ADPORTS,2026-08-14 00:00:00.0,9,financial-report,"Abu Dhabi Ports Company PJSC Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,ADPORTS,2026-08-14 00:00:00.0,9,financial-report,"Abu Dhabi Ports Company PJSC Financial Results Press Release for the Period Ended June 30,2026"
ADX,ADPORTS,2026-08-14 00:00:00.0,9,financial-report,"Abu Dhabi Ports Company PJSC Financial Results for the Period Ended June 30,2026"
ADX,ADPORTS,2026-05-13 00:00:00.0,9,financial-report,"Abu Dhabi Ports Company PJSC Financial Results for the Period Ended March 31,2026"
ADX,ADPORTS,2026-05-13 00:00:00.0,9,financial-report,"Abu Dhabi Ports Company PJSC Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,ADPORTS,2026-05-13 00:00:00.0,9,financial-report,"Abu Dhabi Ports Company PJSC Financial Results Press Release for the Period Ended March 31,2026"
ADX,ADPORTS,2026-03-30 00:00:00.0,9,financial-report,"Abu Dhabi Ports Company PJSC Integrated Report December 31,2025"
ADX,ADPORTS,2026-03-05 00:00:00.0,9,financial-report,"Abu Dhabi Ports Company PJSC Financial Results for the Period Ended December 31,2025"
ADX,ADPORTS,2026-02-16 00:00:00.0,9,financial-report,"Abu Dhabi Ports Company PJSC Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,ADPORTS,2026-02-13 00:00:00.0,9,financial-report,"Abu Dhabi Ports Company PJSC Preliminary Financial Results for the Period Ended December 31,2025"
ADX,ADPORTS,2026-02-13 00:00:00.0,9,financial-report,"Abu Dhabi Ports Company PJSC Financial Results Press Release for the Period Ended December 31,2025"
ADX,ADPORTS,2025-12-31 00:00:00.0,9,financial-report,AD Ports Group Sustainability Report 2024
ADX,ADPORTS,2025-11-14 00:00:00.0,9,financial-report,"Abu Dhabi Ports Company PJSC Financial Results for the Period Ended September 30,2025"
ADX,ADPORTS,2025-11-14 00:00:00.0,9,financial-report,"Abu Dhabi Ports Company PJSC Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,ADPORTS,2025-11-14 00:00:00.0,9,financial-report,"AD Ports Group Reports Record Net Profit of AED 596 Million in Q3 2025, +34% YoY Growth"
ADX,ADPORTS,2026-08-03 00:00:00.0,8,ceo-change,Abu Dhabi Ports Company PJSC Elections (Board Members)
ADX,ADPORTS,2026-07-03 00:00:00.0,8,ceo-change,Resignation of a Member of the Board of Directors of Abu Dhabi Ports Company PJSC and Issuance of a Board Resolution by Circulation 
ADX,ADPORTS,2026-08-26 00:00:00.0,6,board-outcome,Abu Dhabi Ports Company PJSC Board Meeting Results held on 26/08/2026 at 15:00 
ADX,ADPORTS,2026-08-21 00:00:00.0,6,board-outcome,Abu Dhabi Ports Company PJSC Board Meeting Results held on 21/08/2026 at 08:00 
ADX,ADPORTS,2026-08-14 00:00:00.0,6,board-outcome,Abu Dhabi Ports Company PJSC Board Meeting Results held on 13/08/2026 at 15:30 
ADX,ADPORTS,2026-07-22 00:00:00.0,6,board-outcome,Abu Dhabi Ports Company PJSC Board Meeting Results held on 22/07/2026 at 15:00 
ADX,ADPORTS,2026-07-14 00:00:00.0,6,board-outcome,Abu Dhabi Ports Company PJSC Board Meeting Results held on 14/07/2026 at 17:00 
ADX,ADPORTS,2026-07-08 00:00:00.0,6,board-outcome,Abu Dhabi Ports Company PJSC Board Meeting Results held on 08/07/2026 at 16:00 
ADX,ADPORTS,2026-05-13 00:00:00.0,6,board-outcome,Abu Dhabi Ports Company PJSC Board Meeting Results held on 12/05/2026 at 15:00 
ADX,ADPORTS,2026-03-05 00:00:00.0,6,board-outcome,Abu Dhabi Ports Company PJSC Board Meeting Results held on 04/03/2026 at 15:00 
ADX,ADPORTS,2026-02-13 00:00:00.0,6,board-outcome,Abu Dhabi Ports Company PJSC Board Meeting Results held on 12/02/2026 at 15:00 
ADX,ADPORTS,2025-11-14 00:00:00.0,6,board-outcome,Abu Dhabi Ports Company PJSC Board Meeting Results held on 13/11/2025 at 15:00 
ADX,ADSB,2026-08-12 00:00:00.0,9,financial-report,"Abu Dhabi Ship Building Co. Financial Results for the Period Ended June 30,2026"
ADX,ADSB,2026-08-12 00:00:00.0,9,financial-report,"Abu Dhabi Ship Building Co. Report of accumulated losses for the year June 30,2026"
ADX,ADSB,2026-08-12 00:00:00.0,9,financial-report,"Abu Dhabi Ship Building Co. Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,ADSB,2026-05-14 00:00:00.0,9,financial-report,"Abu Dhabi Ship Building Co. Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,ADSB,2026-05-14 00:00:00.0,9,financial-report,"Abu Dhabi Ship Building Co. Financial Results for the Period Ended March 31,2026"
ADX,ADSB,2026-03-31 00:00:00.0,9,financial-report,"Abu Dhabi Ship Building Co. Board of Directors Report for the Period Ended December 31,2025"
ADX,ADSB,2026-03-31 00:00:00.0,9,financial-report,"Abu Dhabi Ship Building Co. Integrated Report December 31,2025"
ADX,ADSB,2026-03-31 00:00:00.0,9,financial-report,"Abu Dhabi Ship Building Co. Corporate Governance Report for the year December 31,2025"
ADX,ADSB,2026-03-31 00:00:00.0,9,financial-report,Abu Dhabi Ship Building Co. Sustainability Report
ADX,ADSB,2026-03-31 00:00:00.0,9,financial-report,"Abu Dhabi Ship Building Co. Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,ADSB,2026-03-22 00:00:00.0,9,financial-report,"Abu Dhabi Ship Building Co. Financial Results for the Period Ended December 31,2025"
ADX,ADSB,2026-02-11 00:00:00.0,9,financial-report,"Abu Dhabi Ship Building Co. Preliminary Financial Results for the Period Ended December 31,2025"
ADX,ADSB,2025-11-14 00:00:00.0,9,financial-report,"Abu Dhabi Ship Building Co. Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,ADSB,2025-11-14 00:00:00.0,9,financial-report,"Abu Dhabi Ship Building Co. Financial Results for the Period Ended September 30,2025"
ADX,ADSB,2026-03-18 00:00:00.0,6,board-outcome,Abu Dhabi Ship Building Co. Board Meeting Results held on 18/03/2026 at 14:00 
ADX,ADSB,2025-12-17 00:00:00.0,6,board-outcome,Abu Dhabi Ship Building Co. Board Meeting Results held on 17/12/2025 at 10:00 
ADX,ADSB,2025-12-12 00:00:00.0,6,board-outcome,Abu Dhabi Ship Building Co. Board Meeting By Circulation Results held on 12/12/2025 at 10:00 
ADX,AGILITY,2026-08-09 00:00:00.0,9,financial-report,"Agility Global PLC Financial Results Press Release for the Period Ended June 30,2026"
ADX,AGILITY,2026-08-06 00:00:00.0,9,financial-report,"Agility Global PLC Financial Results for the Period Ended June 30,2026"
ADX,AGILITY,2026-05-11 00:00:00.0,9,financial-report,"Agility Global PLC Financial Results Press Release for the Period Ended March 31,2026"
ADX,AGILITY,2026-05-09 00:00:00.0,9,financial-report,"Agility Global PLC Financial Results for the Period Ended March 31,2026"
ADX,AGILITY,2026-04-22 00:00:00.0,9,financial-report,"Agility Global PLC Integrated Report December 31,2025"
ADX,AGILITY,2026-03-14 00:00:00.0,9,financial-report,"Agility Global PLC Financial Results Press Release for the Period Ended December 31,2025"
ADX,AGILITY,2026-03-13 00:00:00.0,9,financial-report,"Agility Global PLC Financial Results for the Period Ended December 31,2025"
ADX,AGILITY,2026-02-16 00:00:00.0,9,financial-report,"Agility Global PLC Preliminary Financial Results for the Period Ended December 31,2025"
ADX,AGILITY,2025-11-11 00:00:00.0,9,financial-report,"Agility Global PLC Financial Results Press Release for the Period Ended September 30,2025"
ADX,AGILITY,2025-11-11 00:00:00.0,9,financial-report,"Agility Global PLC Financial Results for the Period Ended September 30,2025"
ADX,AGILITY,2026-08-06 00:00:00.0,6,board-outcome,Agility Global PLC Board Meeting Results held on 06/08/2026 at 15:00 
ADX,AGILITY,2026-05-08 00:00:00.0,6,board-outcome,Agility Global PLC Board Meeting Results held on 08/05/2026 at 15:00 
ADX,AGILITY,2026-03-13 00:00:00.0,6,board-outcome,Agility Global PLC Board Meeting Results held on 12/03/2026 at 15:00 
ADX,AGILITY,2026-02-13 00:00:00.0,6,board-outcome,Agility Global PLC Board Meeting Results held on 13/02/2026 at 15:00 
ADX,AGTHIA,2026-08-04 00:00:00.0,9,financial-report,"AGTHIA Group Financial Results Press Release for the Period Ended June 30,2026"
ADX,AGTHIA,2026-08-04 00:00:00.0,9,financial-report,"AGTHIA Group Management Discussion and Analysis Report for the Period Ended June 30,2026"
ADX,AGTHIA,2026-08-04 00:00:00.0,9,financial-report,"AGTHIA Group Financial Results for the Period Ended June 30,2026"
ADX,AGTHIA,2026-05-12 00:00:00.0,9,financial-report,"AGTHIA Group Financial Results Press Release for the Period Ended March 31,2026"
ADX,AGTHIA,2026-05-12 00:00:00.0,9,financial-report,"AGTHIA Group Management Discussion and Analysis Report for the Period Ended March 31,2026"
ADX,AGTHIA,2026-05-12 00:00:00.0,9,financial-report,"AGTHIA Group Financial Results for the Period Ended March 31,2026"
ADX,AGTHIA,2026-03-30 00:00:00.0,9,financial-report,"AGTHIA Group Integrated Report December 31,2025"
ADX,AGTHIA,2026-03-03 00:00:00.0,9,financial-report,"AGTHIA Group Financial Results Press Release for the Period Ended December 31,2025"
ADX,AGTHIA,2026-03-03 00:00:00.0,9,financial-report,"AGTHIA Group Management Discussion and Analysis Report for the Period Ended December 31,2025"
ADX,AGTHIA,2026-03-03 00:00:00.0,9,financial-report,"AGTHIA Group Financial Results for the Period Ended December 31,2025"
ADX,AGTHIA,2026-02-13 00:00:00.0,9,financial-report,"AGTHIA Group Preliminary Financial Results Press Release for the Period Ended December 31,2025"
ADX,AGTHIA,2026-02-13 00:00:00.0,9,financial-report,"AGTHIA Group Preliminary Financial Results for the Period Ended December 31,2025"
ADX,AGTHIA,2025-11-05 00:00:00.0,9,financial-report,"AGTHIA Group Financial Results Press Release for the Period Ended September 30,2025"
ADX,AGTHIA,2025-11-05 00:00:00.0,9,financial-report,"AGTHIA Group Management Discussion and Analysis Report for the Period Ended September 30,2025"
ADX,AGTHIA,2025-11-05 00:00:00.0,9,financial-report,"AGTHIA Group Financial Results for the Period Ended September 30,2025"
ADX,AGTHIA,2026-04-16 00:00:00.0,8,ceo-change,Agthia Group PJSC - List of Nominees  for the Board 
ADX,AGTHIA,2026-04-06 00:00:00.0,8,ceo-change,Agthia Group PJSC Nomination Closed for the board members
ADX,AGTHIA,2026-08-04 00:00:00.0,6,board-outcome,AGTHIA Group Board Meeting Results held on 04/08/2026 at 16:00 
ADX,AGTHIA,2026-05-12 00:00:00.0,6,board-outcome,AGTHIA Group Board Meeting Results held on 12/05/2026 at 16:30 
ADX,AGTHIA,2026-04-24 00:00:00.0,6,board-outcome,AGTHIA Group Board Meeting Results held on 24/04/2026 at 15:00 
ADX,AGTHIA,2026-03-03 00:00:00.0,6,board-outcome,AGTHIA Group Board Meeting Results held on 03/03/2026 at 13:30 
ADX,AGTHIA,2025-11-05 00:00:00.0,6,board-outcome,AGTHIA Group Board Meeting Results held on 05/11/2025 at 16:00 
ADX,AIPOWR,2026-08-27 00:00:00.0,9,financial-report,"Boreas S&P AI Data, Power & Infrastructure UCITS ETF – AED (Dist) Financial Results Summary for the Period Ended June 30,2026"
ADX,AIPOWR,2026-04-30 00:00:00.0,9,financial-report,"Boreas S&P AI Data, Power & Infrastructure UCITS ETF – AED (Dist) Financial Results Summary for the Period Ended December 31,2025"
ADX,ALAIN,2026-08-12 00:00:00.0,9,financial-report,"Al Ain Alahlia Insurance Co. Financial Results for the Period Ended June 30,2026"
ADX,ALAIN,2026-05-14 00:00:00.0,9,financial-report,"Al Ain Alahlia Insurance Co. Financial Results for the Period Ended March 31,2026"
ADX,ALAIN,2026-03-17 00:00:00.0,9,financial-report,Al Ain Alahlia Insurance Co. Sustainability Report
ADX,ALAIN,2026-03-17 00:00:00.0,9,financial-report,"Al Ain Alahlia Insurance Co. Integrated Report December 31,2025"
ADX,ALAIN,2026-03-16 00:00:00.0,9,financial-report,"Al Ain Alahlia Insurance Co. Board of Directors Report for the Period Ended December 31,2025"
ADX,ALAIN,2026-03-16 00:00:00.0,9,financial-report,"Al Ain Alahlia Insurance Co. Financial Results for the Period Ended December 31,2025"
ADX,ALAIN,2026-02-12 00:00:00.0,9,financial-report,"Al Ain Alahlia Insurance Co. Preliminary Financial Results for the Period Ended December 31,2025"
ADX,ALAIN,2025-11-12 00:00:00.0,9,financial-report,"Al Ain Alahlia Insurance Co. Financial Results for the Period Ended September 30,2025"
ADX,ALAIN,2026-03-11 00:00:00.0,8,ceo-change,The Central Bank of the UAE has no objection to the nomination of an independent board member.
ADX,ALAIN,2026-01-29 00:00:00.0,8,ceo-change,Board Resolution by Circulation – Appointment of Independent Member
ADX,ALAIN,2026-01-12 00:00:00.0,8,ceo-change,Announcement of the results of the board of directors' resolution regarding the resignation of one of the board members.
ADX,ALAIN,2026-01-07 00:00:00.0,8,ceo-change,Announcement regarding the resolution of the resignation of one of the board member.
ADX,ALAIN,2026-08-11 00:00:00.0,6,board-outcome,Al Ain Alahlia Insurance Co. Board Meeting Results held on 11/08/2026 at 11:00 
ADX,ALAIN,2026-05-13 00:00:00.0,6,board-outcome,Al Ain Alahlia Insurance Co. Board Meeting Results held on 13/05/2026 at 11:00 
ADX,ALAIN,2026-02-11 00:00:00.0,6,board-outcome,Al Ain Alahlia Insurance Co. Board Meeting Results held on 11/02/2026 at 10:00 
ADX,ALAIN,2025-11-12 00:00:00.0,6,board-outcome,Al Ain Alahlia Insurance Co. Board Meeting Results held on 12/11/2025 at 11:00 
