person_qid,person_name,en_wikipedia_article,title_qid,title_name,title_format,titles_this_person_has_here
Q7205071,Kim Sung-min,Kim Sung-min (actor),Q17254818,The Three Musketeers,series,2
Q7205071,Kim Sung-min,Kim Sung-min (actor),Q483909,Time,film,2
Q7451576,Seong Hyeon-ah,Sung Hyun-ah,Q483909,Time,film,1
Q10729153,Kang Seung-yoon,Kang Seung-yoon,Q39059594,Prison Playbook,series,1
Q10855431,Kwak Do-won,Kwak Do-won,Q118366920,Villains,series,9
Q10855431,Kwak Do-won,Kwak Do-won,Q13425770,Good Doctor,series,9
Q10855431,Kwak Do-won,Kwak Do-won,Q15982923,Man in Love,film,9
Q10855431,Kwak Do-won,Kwak Do-won,Q17054323,Tazza 2: The Hidden Card,film,9
Q10855431,Kwak Do-won,Kwak Do-won,Q19349875,Hero,film,9
Q10855431,Kwak Do-won,Kwak Do-won,Q22972803,The Wailing,film,9
Q10855431,Kwak Do-won,Kwak Do-won,Q3943872,The Berlin File,film,9
Q10855431,Kwak Do-won,Kwak Do-won,Q4656045,A Company Man,film,9
Q10855431,Kwak Do-won,Kwak Do-won,Q78730189,The Man Standing Next,film,9
Q487017,Lee Tae-ri,Lee Tae-ri,Q65272295,Extraordinary You,series,2
Q487017,Lee Tae-ri,Lee Tae-ri,Q97194459,Tale of the Nine Tailed,series,2
Q489952,Eugene,Eugene (actress),Q135747753,First Lady,series,2
Q489952,Eugene,Eugene (actress),Q85987403,The Penthouse: War in Life,series,2
Q490170,Lee Ji-ah,Lee Ji-ah,Q123693323,Queen of Divorce,series,3
Q490170,Lee Ji-ah,Lee Ji-ah,Q43111245,My Mister,series,3
Q490170,Lee Ji-ah,Lee Ji-ah,Q85987403,The Penthouse: War in Life,series,3
Q494692,Onew,Onew,Q18652415,Descendants of the Sun,series,1
Q616867,Kim Seo-hyung,Kim Seo-hyung,Q3943872,The Berlin File,film,2
Q616867,Kim Seo-hyung,Kim Seo-hyung,Q96384351,Whispering Corridors 6: The Humming,film,2
Q12595139,Myeong Gye-nam,,Q3943872,The Berlin File,film,2
Q12595139,Myeong Gye-nam,,Q66829628,Battle of Jangsa-ri 9.15,film,2
Q12597189,Park Ji-yeon,,Q483909,Time,film,1
Q16182041,Oh Seo-won,,Q483909,Time,film,1
Q236603,Lee Young-ae,Lee Young-ae,Q107817259,Inspector Koo,series,1
Q28698246,Kim Woo-seok,Kim Woo-seok (singer),Q109313195,Bulgasal: Immortal Souls,series,1
Q96624644,Lee Hong-nae,Lee Hong-nae,Q107817259,Inspector Koo,series,1
Q110267753,Baek Sung-chul,Baek Sung-chul,Q107817259,Inspector Koo,series,2
Q110267753,Baek Sung-chul,Baek Sung-chul,Q130219380,Brewing Love,series,2
Q292687,Kim Ha-neul,Kim Ha-neul,Q3032184,Ditto,film,3
Q292687,Kim Ha-neul,Kim Ha-neul,Q492203,Blind,film,3
Q292687,Kim Ha-neul,Kim Ha-neul,Q97421688,18 Again,series,3
Q56660264,Kwak Sun-young,Kwak Sun-young,Q107817259,Inspector Koo,series,2
Q56660264,Kwak Sun-young,Kwak Sun-young,Q112312662,Behind Every Star,series,2
Q483633,Sohee,Ahn So-hee,Q20948236,Train to Busan,film,2
Q483633,Sohee,Ahn So-hee,Q28317759,Single Rider,film,2
Q484936,Kim Min-hee,"Kim Min-hee (actress, born 1982)",Q20444585,The Handmaiden,film,1
Q485911,Yoon Sang-hyun,Yoon Sang-hyun,Q17401474,Pinocchio,series,3
Q485911,Yoon Sang-hyun,Yoon Sang-hyun,Q62624418,Miss & Mrs. Cops,film,3
Q485911,Yoon Sang-hyun,Yoon Sang-hyun,Q97421688,18 Again,series,3
Q490130,Jung Joon-ho,Jung Joon-ho,Q130598216,Hitman 2,film,6
Q490130,Jung Joon-ho,Jung Joon-ho,Q21780588,Operation Chromite,film,6
Q490130,Jung Joon-ho,Jung Joon-ho,Q486850,"My Boss, My Teacher",film,6
Q490130,Jung Joon-ho,Jung Joon-ho,Q496296,Iris,series,6
Q490130,Jung Joon-ho,Jung Joon-ho,Q6911066,More Than Blue,film,6
Q490130,Jung Joon-ho,Jung Joon-ho,Q79999337,Hitman: Agent Jun,film,6
Q490635,Shin Ha-kyun,Shin Ha-kyun,Q125968286,The Auditors,series,6
Q490635,Shin Ha-kyun,Shin Ha-kyun,Q27951988,DETOUR,film,6
Q490635,Shin Ha-kyun,Shin Ha-kyun,Q492485,The Thieves,film,6
Q490635,Shin Ha-kyun,Shin Ha-kyun,Q55106022,Extreme Job,film,6
Q490635,Shin Ha-kyun,Shin Ha-kyun,Q79999246,Anchor,film,6
Q490635,Shin Ha-kyun,Shin Ha-kyun,Q97214444,Beyond Evil,series,6
Q492726,Kim Min-seo,Kim Min-seo,Q13425770,Good Doctor,series,2
Q492726,Kim Min-seo,Kim Min-seo,Q19000164,Murderer,film,2
Q6677390,Kim Hyeon-soo,Kim Hyun-soo (actress),Q13425770,Good Doctor,series,3
Q6677390,Kim Hyeon-soo,Kim Hyun-soo (actress),Q19000164,Murderer,film,3
Q6677390,Kim Hyeon-soo,Kim Hyun-soo (actress),Q96384351,Whispering Corridors 6: The Humming,film,3
Q10855903,Kim Chang-wan,Kim Chang-wan,Q116687949,The Real Has Come!,series,3
Q10855903,Kim Chang-wan,Kim Chang-wan,Q13425770,Good Doctor,series,3
Q10855903,Kim Chang-wan,Kim Chang-wan,Q79997183,It's Okay to Not Be Okay,series,3
Q11318492,Jeong Ho-geun,Jung Ho-keun,Q13425770,Good Doctor,series,1
Q12606652,Uhm Hyun-kyung,Uhm Hyun-kyung,Q13425770,Good Doctor,series,1
Q12608484,Wang Ji-won,Wang Ji-won,Q13425770,Good Doctor,series,1
Q12614026,Im Hyung-joon,Im Hyung-joon,Q33101534,The Outlaws,film,1
Q494351,Moon Chae-won,Moon Chae-won,Q115100579,Payback: Money and Power,series,5
Q494351,Moon Chae-won,Moon Chae-won,Q13425770,Good Doctor,series,5
Q494351,Moon Chae-won,Moon Chae-won,Q486956,War of the Arrows,film,5
Q494351,Moon Chae-won,Moon Chae-won,Q54819842,Fengshui,film,5
Q494351,Moon Chae-won,Moon Chae-won,Q85982056,Flower of Evil,series,5
Q495571,T.O.P,T.O.P,Q17054323,Tazza 2: The Hidden Card,film,3
Q495571,T.O.P,T.O.P,Q496296,Iris,series,3
Q495571,T.O.P,T.O.P,Q5152897,Commitment,film,3
Q496314,Lee Je-hoon,Lee Je-hoon,Q100945934,Collectors,film,2
Q496314,Lee Je-hoon,Lee Je-hoon,Q28224697,Anarchist from Colony,film,2
Q16766800,Kim Chang-hwan,,Q20948236,Train to Busan,film,1
Q22128601,Park Mjong-sin,,Q109313195,Bulgasal: Immortal Souls,series,1
Q55738118,Hong Ki-joon,,Q33101534,The Outlaws,film,1
Q12617187,Jo Hui-bong,Jo Hee-bong,Q13218545,Montage,film,3
Q12617187,Jo Hui-bong,Jo Hee-bong,Q13425770,Good Doctor,series,3
Q12617187,Jo Hui-bong,Jo Hee-bong,Q28700201,Tunnel,series,3
Q13548220,Im Won-hee,Im Won-hee,Q100945934,Collectors,film,1
Q14493927,Kwon Na-ra,Kwon Nara,Q109313195,Bulgasal: Immortal Souls,series,2
Q14493927,Kwon Na-ra,Kwon Nara,Q65283099,Itaewon Class,series,2
Q17564387,Kim Min-jae,"Kim Min-jae (actor, born 1979)",Q113317051,The Roundup: No Way Out,film,7
Q17564387,Kim Min-jae,"Kim Min-jae (actor, born 1979)",Q114407234,Contorted,film,7
Q17564387,Kim Min-jae,"Kim Min-jae (actor, born 1979)",Q115283311,The Roundup: Punishment,film,7
Q17564387,Kim Min-jae,"Kim Min-jae (actor, born 1979)",Q24238125,Battleship Island,film,7
Q17564387,Kim Min-jae,"Kim Min-jae (actor, born 1979)",Q55106096,Unstoppable,film,7
Q17564387,Kim Min-jae,"Kim Min-jae (actor, born 1979)",Q63224822,Jo Pil-ho: The Dawning Rage,film,7
Q17564387,Kim Min-jae,"Kim Min-jae (actor, born 1979)",Q65061643,Peninsula,film,7
Q17986990,Kwak Si-yang,Kwak Si-yang,Q110114981,Café Minamdang,series,3
Q17986990,Kwak Si-yang,Kwak Si-yang,Q123474846,The Desperate Chase,film,3
Q17986990,Kwak Si-yang,Kwak Si-yang,Q66829628,Battle of Jangsa-ri 9.15,film,3
Q18444674,Lee Tae-hwan,Lee Tae-hwan,Q31177380,My Golden Life,series,2
Q18444674,Lee Tae-hwan,Lee Tae-hwan,Q51661554,What's Wrong with Secretary Kim,series,2
Q19407748,Gong Seung-yeon,Gong Seung-yeon,Q106921060,Aloners,film,2
Q19407748,Gong Seung-yeon,Gong Seung-yeon,Q109313195,Bulgasal: Immortal Souls,series,2
Q20444723,Kwon Soo-hyun,Kwon Soo-hyun (actor),Q110114981,Café Minamdang,series,2
Q20444723,Kwon Soo-hyun,Kwon Soo-hyun (actor),Q61095392,Abyss,series,2
Q20444998,Kim Su-an,Kim Su-an,Q117842179,Project Silence,film,3
Q20444998,Kim Su-an,Kim Su-an,Q20948236,Train to Busan,film,3
Q20444998,Kim Su-an,Kim Su-an,Q24238125,Battleship Island,film,3
Q21575818,Kim Tae-ri,Kim Tae-ri,Q116499151,Alienoid 2,film,6
Q21575818,Kim Tae-ri,Kim Tae-ri,Q131823316,Lost in Starlight,film,6
Q21575818,Kim Tae-ri,Kim Tae-ri,Q20444585,The Handmaiden,film,6
Q21575818,Kim Tae-ri,Kim Tae-ri,Q30115075,1987: When the Day Comes,film,6
Q21575818,Kim Tae-ri,Kim Tae-ri,Q32846647,Mr. Sunshine,series,6
Q21575818,Kim Tae-ri,Kim Tae-ri,Q65267432,Space Sweepers,film,6
Q153725,Jung Yong-hwa,Jung Yong-hwa,Q17254818,The Three Musketeers,series,1
Q483179,Park Joong-hoon,Park Joong-hoon,Q495128,Tidal Wave,film,3
Q483179,Park Joong-hoon,Park Joong-hoon,Q572866,Heaven’s Soldiers,film,3
Q483179,Park Joong-hoon,Park Joong-hoon,Q6945937,"My Love, My Bride",film,3
Q484380,Moon Sung-keun,Moon Sung-keun,Q117842179,Project Silence,film,4
Q484380,Moon Sung-keun,Moon Sung-keun,Q124043194,Connection,series,4
Q484380,Moon Sung-keun,Moon Sung-keun,Q27951910,The Tooth and the Nail,film,4
Q484380,Moon Sung-keun,Moon Sung-keun,Q771383,Princess Aurora,film,4
Q97224484,Lee Ju-myoung,Lee Ju-myoung,Q123370376,Like Flowers in Sand,series,1
Q105706081,Yoon Jong-bin,Oh Gi-gwang,Q59398667,The Crowned Clown,series,1
Q113389136,Jung Yoo-min,Jung Yoo-min,Q121841153,Perfect Marriage Revenge,series,2
Q113389136,Jung Yoo-min,Jung Yoo-min,Q124043194,Connection,series,2
Q44260,Ha Ji-won,Ha Ji-won,Q3032184,Ditto,film,4
Q44260,Ha Ji-won,Ha Ji-won,Q495128,Tidal Wave,film,4
Q44260,Ha Ji-won,Ha Ji-won,Q65241567,Pawn,film,4
Q44260,Ha Ji-won,Ha Ji-won,Q65296659,Chocolate,series,4
Q6742134,Choo Ja-hyun,Choo Ja-hyun,Q110264048,Green Mothers' Club,series,2
Q6742134,Choo Ja-hyun,Choo Ja-hyun,Q130598182,While You Were Sleeping,film,2
Q15111667,Doh Kyung-soo,Doh Kyung-soo,Q118286995,The Moon,film,2
Q15111667,Doh Kyung-soo,Doh Kyung-soo,Q22100066,My Annoying Brother,film,2
Q16080060,Go Bo-gyeol,Go Bo-gyeol,Q126416080,Black Out,series,1
Q16091351,Lim Semi,Im Se-mi,Q132888605,The Winning Try,series,3
Q16091351,Lim Semi,Im Se-mi,Q32846647,Mr. Sunshine,series,3
Q16091351,Lim Semi,Im Se-mi,Q76598163,When the Weather Is Fine,series,3
Q17964133,Lee Jae-joon,Lee Jae-joon,Q123370376,Like Flowers in Sand,series,1
Q18203692,Jang Hyuk-jin,Jang Hyuk-jin,Q132888605,The Winning Try,series,1
Q6771067,Kwon Yul,Kwon Yul (actor),Q109743680,The Policeman's Lineage,film,2
Q6771067,Kwon Yul,Kwon Yul (actor),Q124043194,Connection,series,2
Q6774811,Yoo In-young,Yoo In-young,Q17254818,The Three Musketeers,series,1
Q6781730,Lee Min-young,Lee Min-young (actress),Q135747753,First Lady,series,1
Q6782579,Lee Kyu-han,Lee Kyu-han,Q59398667,The Crowned Clown,series,1
Q7138146,Park Yeong-gyu,Park Yeong-gyu,Q17254818,The Three Musketeers,series,2
Q7138146,Park Yeong-gyu,Park Yeong-gyu,Q79999312,Secret Zoo,film,2
Q9208501,Lee Soo-hyuk,Lee Soo-hyuk,Q132888605,The Winning Try,series,1
Q12605588,Ahn Do-gyu,Ahn Do-gyu,Q115890,A Werewolf Boy,film,2
Q12605588,Ahn Do-gyu,Ahn Do-gyu,Q19000164,Murderer,film,2
Q18605168,Byun Yo-han,Byun Yo-han,Q103742243,The Book of Fish,film,4
Q18605168,Byun Yo-han,Byun Yo-han,Q125943204,Following,film,4
Q18605168,Byun Yo-han,Byun Yo-han,Q126416080,Black Out,series,4
Q18605168,Byun Yo-han,Byun Yo-han,Q32846647,Mr. Sunshine,series,4
Q20652181,Hwang Seok-jeong,Hwang Seok-jeong,Q20730109,She Was Pretty,series,2
Q20652181,Hwang Seok-jeong,Hwang Seok-jeong,Q24859151,Guardian: The Lonely and Great God,series,2
Q24000052,Go Joon,Ko Jun,Q126416080,Black Out,series,3
Q24000052,Go Joon,Ko Jun,Q28700706,Midnight Runners,film,3
Q24000052,Go Joon,Ko Jun,Q47073600,Misty,series,3
Q27748797,Jo Aram,Jo Aram,Q125968286,The Auditors,series,1
Q27952725,Choi Ri,Choi Ri,Q120922062,A Normal Family,film,3
Q27952725,Choi Ri,Choi Ri,Q24859151,Guardian: The Lonely and Great God,series,3
Q27952725,Choi Ri,Choi Ri,Q96384351,Whispering Corridors 6: The Humming,film,3
Q50804919,Hwang Seong-gu,Hwang Seong-gu,Q132888605,The Winning Try,series,1
Q65832560,Kim Yo-han,Kim Yo-han,Q132888605,The Winning Try,series,1
Q69697261,Lee Jung-ha,Lee Jung-ha,Q124309693,It’s Okay!,film,2
Q69697261,Lee Jung-ha,Lee Jung-ha,Q125968286,The Auditors,series,2
Q491413,Yoo In-na,Yoo In-na,Q115687955,Bo-ra! Deborah,series,3
Q491413,Yoo In-na,Yoo In-na,Q24859151,Guardian: The Lonely and Great God,series,3
Q491413,Yoo In-na,Yoo In-na,Q59387181,Touch Your Heart,series,3
Q493455,Jeon No-min,Jeon No-min,Q17254818,The Three Musketeers,series,2
Q493455,Jeon No-min,Jeon No-min,Q31177380,My Golden Life,series,2
Q562477,Yoon Jae-Young,Yoon Jae-young,Q132888605,The Winning Try,series,1
Q12587692,Kim Sung-kyum,,Q24859151,Guardian: The Lonely and Great God,series,1
Q12611800,Lee Seong-ho,,Q132888605,The Winning Try,series,1
Q16978433,Kim Gang-hyeon,,Q22100066,My Annoying Brother,film,1
Q17128587,Jung Young-ki,,Q24859151,Guardian: The Lonely and Great God,series,1
Q17683000,Cha Yup,,Q109743680,The Policeman's Lineage,film,2
Q17683000,Cha Yup,,Q124043194,Connection,series,2
Q19598756,Kim Min-sang,,Q132888605,The Winning Try,series,2
Q19598756,Kim Min-sang,,Q28700201,Tunnel,series,2
Q24867345,Ji Hyeon-jun,,Q135747753,First Lady,series,2
Q24867345,Ji Hyeon-jun,,Q78730189,The Man Standing Next,film,2
Q27952584,Park Ji-young,,Q106945342,The Red Sleeve,series,1
Q27953266,Lee Do-yeon,,Q22100066,My Annoying Brother,film,1
Q28698759,Son San,,Q22100066,My Annoying Brother,film,1
Q55732953,Yun Jong-seok,,Q123370376,Like Flowers in Sand,series,1
Q133520642,Ha Yoo-joon,,Q131541824,Spring of Youth,series,1
Q464663,Kim Sa-rang,Kim Sa-rang (actress),Q61095392,Abyss,series,1
Q483953,Ki Tae-young,Ki Tae-young,Q111458428,Trolley,series,1
Q484965,Song Ji-hyo,Song Ji-hyo,Q55106096,Unstoppable,film,2
Q484965,Song Ji-hyo,Song Ji-hyo,Q6408823,New World,film,2
Q494333,Kim Min-joung,Kim Min-jung (actress),Q105324923,The Devil Judge,series,2
Q494333,Kim Min-joung,Kim Min-jung (actress),Q32846647,Mr. Sunshine,series,2
Q491363,Kim Joo-hyuk,Kim Joo-hyuk,Q27951910,The Tooth and the Nail,film,2
Q491363,Kim Joo-hyuk,Kim Joo-hyuk,Q51748848,Believer,film,2
Q485894,Lee Yo-won,Lee Yo-won,Q110264048,Green Mothers' Club,series,1
Q111435239,Lee Ji-hyun,"Lee Ji-hyun (actress, born 1972)",Q61095392,Abyss,series,1
Q113458467,Park Sung-yeon,Park Sung-yeon,Q61095392,Abyss,series,1
Q21710289,Lee Soo-min,Lee Soo-min,Q61095392,Abyss,series,1
Q33110520,Kim Sung-bum,Kim Sung-bum (actor),Q61095392,Abyss,series,1
Q16173210,Kim Seolhyun,Kim Seol-hyun,Q114875974,Summer Strike,series,4
Q16173210,Kim Seolhyun,Kim Seol-hyun,Q21577091,Memoir of a Murderer,film,4
Q16173210,Kim Seolhyun,Kim Seol-hyun,Q63282795,My Country: The New Age,series,4
Q16173210,Kim Seolhyun,Kim Seol-hyun,Q85975839,Awaken,series,4
Q62088624,Kwak Min-gyoo,Kwak Min-gyu,Q114875974,Summer Strike,series,1
Q70871153,Bae Hyun-sung,Bae Hyun-sung,Q118680642,Miracle Brothers,series,1
Q110115091,Bang Jae-min,Bang Jae-min,Q114875974,Summer Strike,series,1
Q110835640,Yang Han-yeol,Yang Han-yeol,Q61095392,Abyss,series,1
Q4841205,Bae Nu-ri,Bae Noo-ri,Q113317051,The Roundup: No Way Out,film,2
Q4841205,Bae Nu-ri,Bae Noo-ri,Q55106096,Unstoppable,film,2
Q6678668,Kim Jeong-tae,Kim Jung-tae,Q3809340,Miracle in Cell No. 7,film,1
Q6781666,Lee Si-eon,Lee Si-eon,Q61095392,Abyss,series,2
Q6781666,Lee Si-eon,Lee Si-eon,Q89175873,Search Out,film,2
Q6783790,Park Sang-myeon,Park Sang-myun,Q3809340,Miracle in Cell No. 7,film,1
Q12582984,Kang Ye-seo,Kang Ye-seo,Q3809340,Miracle in Cell No. 7,film,2
Q12582984,Kang Ye-seo,Kang Ye-seo,Q61095392,Abyss,series,2
Q12588463,Kim Jae-kyung,Kim Jae-kyung,Q105324923,The Devil Judge,series,2
Q12588463,Kim Jae-kyung,Kim Jae-kyung,Q60533038,The Secret Life of My Secretary,series,2
Q3815294,Kim Hye-na,,Q16256481,Obsessed,film,2
Q3815294,Kim Hye-na,,Q19000164,Murderer,film,2
Q12612912,Lee Cheol-min,,Q61095392,Abyss,series,2
Q12612912,Lee Cheol-min,,Q66829628,Battle of Jangsa-ri 9.15,film,2
Q12616624,Jo Deok-hyeon,,Q17401474,Pinocchio,series,2
Q12616624,Jo Deok-hyeon,,Q3809340,Miracle in Cell No. 7,film,2
Q15073945,Kim Gi-cheon,,Q3809340,Miracle in Cell No. 7,film,1
Q16079957,Jung Han-bi,,Q3809340,Miracle in Cell No. 7,film,1
Q16083939,Song Yi Woo,,Q3809340,Miracle in Cell No. 7,film,1
Q16173661,Park Gil-su,,Q3809340,Miracle in Cell No. 7,film,1
Q17128390,Song Sang-eun,,Q61095392,Abyss,series,1
Q22974473,Yeo Mu-yeong,,Q3809340,Miracle in Cell No. 7,film,1
Q105705496,Park Mee-hyun,,Q61095392,Abyss,series,1
Q105706727,Ha Sung-kwan,,Q61095392,Abyss,series,1
Q105706759,Han Ji-won,,Q61095392,Abyss,series,1
Q490113,Kim Myung-min,Kim Myung-min,Q105360413,Law School,series,4
Q490113,Kim Myung-min,Kim Myung-min,Q1663086,Open City,film,4
Q490113,Kim Myung-min,Kim Myung-min,Q492266,Deranged,film,4
Q490113,Kim Myung-min,Kim Myung-min,Q66829628,Battle of Jangsa-ri 9.15,film,4
Q496466,Lee Na-young,Lee Na-young,Q136510752,Honour,series,1
Q5120477,Jung Eun-chae,Jung Eun-chae,Q136510752,Honour,series,1
Q55728090,Kim Min-seok,,Q105360413,Law School,series,1
Q7218486,Hyeon-u,Hyun Woo,Q105360413,Law School,series,1
Q10855924,Kim Hye-eun,Kim Hye-eun,Q32846647,Mr. Sunshine,series,2
Q10855924,Kim Hye-eun,Kim Hye-eun,Q65283099,Itaewon Class,series,2
Q27431354,Lee Joo-young,"Lee Joo-young (actress, born 1992)",Q23994919,Broker,film,2
Q27431354,Lee Joo-young,"Lee Joo-young (actress, born 1992)",Q65283099,Itaewon Class,series,2
Q60229468,Kim Dong-hee,Kim Dong-hee (actor),Q112117180,Phantom,film,2
Q60229468,Kim Dong-hee,Kim Dong-hee (actor),Q65283099,Itaewon Class,series,2
Q97339901,Hong Seung-hee,Hong Seung-hee,Q118286995,The Moon,film,1
Q169144,Kwon Hyun-sang,Kwon Hyun-sang,Q55603107,My Absolute Boyfriend,series,1
Q412342,Namkoong Min,Namkoong Min,Q23488923,Beautiful Gong Shim,series,2
Q412342,Namkoong Min,Namkoong Min,Q85975839,Awaken,series,2
Q626806,Hong Seok-cheon,Hong Seok-cheon,Q55603107,My Absolute Boyfriend,series,1
Q486575,Jo Seong-ha,Jo Sung-ha,Q110707514,Serve the People,film,3
Q486575,Jo Seong-ha,Jo Sung-ha,Q1393064,The Yellow Sea,film,3
Q486575,Jo Seong-ha,Jo Sung-ha,Q5152897,Commitment,film,3
Q486578,Hong Jong-hyeon,Hong Jong-hyun,Q137217475,Positively Yours,series,2
Q486578,Hong Jong-hyeon,Hong Jong-hyun,Q55603107,My Absolute Boyfriend,series,2
Q491580,Eric Mun,Eric Mun,Q23919406,Another Miss Oh,series,1
Q12597353,Park Hyo-joo,Park Hyo-joo,Q106375214,"Now, We Are Breaking Up",series,3
Q12597353,Park Hyo-joo,Park Hyo-joo,Q117818274,Happiness Battle,series,3
Q12597353,Park Hyo-joo,Park Hyo-joo,Q123474846,The Desperate Chase,film,3
Q12622525,Ha Jae-suk,Ha Jae-sook,Q55603107,My Absolute Boyfriend,series,1
Q15712054,Ko Eun-a,"Ko Eun-ah (actress, born 1946)",Q16724539,Confession,film,1
Q6814488,Yoon Jung-hee,"Yoon Jung-hee (actress, born 1980)",Q106375214,"Now, We Are Breaking Up",series,1
Q12596240,Bang Min-ah,Bang Min-ah,Q23488923,Beautiful Gong Shim,series,2
Q12596240,Bang Min-ah,Bang Min-ah,Q55603107,My Absolute Boyfriend,series,2
Q16182281,Yoon Sun-woo,Yoon Sun-woo,Q85975839,Awaken,series,1
Q19162096,Cha Jung-won,Cha Jung-won,Q55603107,My Absolute Boyfriend,series,1
Q20780143,Kwon So-hyun,Kwon So-hyun (actress),Q56682904,Miss Baek,film,1
Q21057675,Jin Ki-joo,Jin Ki-joo,Q106996423,Midnight,film,3
Q21057675,Jin Ki-joo,Jin Ki-joo,Q47073600,Misty,series,3
Q21057675,Jin Ki-joo,Jin Ki-joo,Q60533038,The Secret Life of My Secretary,series,3
Q31180025,Hong Seo-young,Hong Seo-young,Q55603107,My Absolute Boyfriend,series,1
Q55731143,Song Yoo-hyun,Song Yoo-hyun,Q106996423,Midnight,film,1
Q12584401,Ko Jeong-min,,Q55603107,My Absolute Boyfriend,series,1
Q18697719,Jo Ha-seok,,Q66220160,Voice of Silence,film,1
Q21577013,Baek Soo-jang,,Q63109407,Juror 8,film,1
Q24000051,Nam Mun-cheol,,Q100989574,More Than Family,film,2
Q24000051,Nam Mun-cheol,,Q109355923,The Roundup,film,2
Q55737865,Jee An,,Q110707514,Serve the People,film,1
Q107109168,Moon Seung-a,,Q66220160,Voice of Silence,film,1
Q257468,Go Soo,Go Soo,Q129978668,Parole Examiner Lee,series,5
Q257468,Go Soo,Go Soo,Q14480218,White Night,film,5
Q257468,Go Soo,Go Soo,Q20444294,Lucid Dream,film,5
Q257468,Go Soo,Go Soo,Q27951910,The Tooth and the Nail,film,5
Q257468,Go Soo,Go Soo,Q29641342,The Fortress,film,5
Q482745,Jang Hyuk,Jang Hyuk,Q109270685,Tomb of the River,film,3
Q482745,Jang Hyuk,Jang Hyuk,Q111937655,The Killer: A Girl Who Deserves to Die,film,3
Q482745,Jang Hyuk,Jang Hyuk,Q63282795,My Country: The New Age,series,3
Q485744,Hwang Jung-eum,Hwang Jung-eum,Q20730109,She Was Pretty,series,1
Q16174686,Um Tae-goo,Um Tae-goo,Q117429496,Hope,film,2
Q16174686,Um Tae-goo,Um Tae-goo,Q97766123,Night in Paradise,film,2
Q16177948,Jung Hye-sun,Jung Hye-sun,Q23488923,Beautiful Gong Shim,series,1
Q18444697,Choi Min-chul,Choi Min-chul,Q63198576,"The Gangster, the Cop, the Devil",film,1
Q12601728,Sunwoo Yong-nyeo,Sunwoo Yong-nyeo,Q23488923,Beautiful Gong Shim,series,1
Q13219186,Um Hyo-sup,Um Hyo-sup,Q65272295,Extraordinary You,series,1
Q15142380,Kim Il-woo,"Kim Il-woo (actor, born 1963)",Q23488923,Beautiful Gong Shim,series,1
Q6791255,Bang Eun-hee,Bang Eun-hee,Q23488923,Beautiful Gong Shim,series,1
Q6843128,Oh Hyeon-kyeong,Oh Hyun-kyung,Q23488923,Beautiful Gong Shim,series,1
Q7091026,On Joo-wan,On Joo-wan,Q17497500,The Five,film,3
Q7091026,On Joo-wan,On Joo-wan,Q23488923,Beautiful Gong Shim,series,3
Q7091026,On Joo-wan,On Joo-wan,Q79277344,Honest Candidate,film,3
Q10855818,Kim Byung-se,Kim Byung-se,Q23488923,Beautiful Gong Shim,series,1
Q496842,Kyeon Mi-ri,Kyeon Mi-ri,Q23488923,Beautiful Gong Shim,series,1
Q623877,Park In-hwan,Park In-hwan (actor),Q15708907,Miss Granny,film,2
Q623877,Park In-hwan,Park In-hwan (actor),Q55708078,Exit,film,2
Q6409614,Kim Yeong-cheol,Kim Yeong-cheol (actor),Q63282795,My Country: The New Age,series,1
Q6679200,Kim Ji-young,"Kim Ji-young (actress, born 1974)",Q55708078,Exit,film,1
Q487970,Kim Dong-wook,Kim Dong-wook,Q117085988,Delightfully Deceitful,series,5
Q487970,Kim Dong-wook,Kim Dong-wook,Q134588295,The People Upstairs,film,5
Q487970,Kim Dong-wook,Kim Dong-wook,Q26252639,Along with the Gods: The Two Worlds,film,5
Q487970,Kim Dong-wook,Kim Dong-wook,Q491969,The Concubine,film,5
Q487970,Kim Dong-wook,Kim Dong-wook,Q61100194,Trade Your Love,film,5
Q490380,Park Hae-il,Park Hae-il,Q100889636,Decision to Leave,film,4
Q490380,Park Hae-il,Park Hae-il,Q13100383,Boomerang Family,film,4
Q490380,Park Hae-il,Park Hae-il,Q29641342,The Fortress,film,4
Q490380,Park Hae-il,Park Hae-il,Q486956,War of the Arrows,film,4
Q491071,Soo Ae,Soo Ae,Q16271318,A Family,film,1
Q491629,Seo Hyo-rim,Seo Hyo-rim,Q23488923,Beautiful Gong Shim,series,1
Q27658440,Lee Na-eun,Lee Na-eun,Q65272295,Extraordinary You,series,1
Q41343826,Lee Ye-hyun,Lee Ye-hyun,Q65272295,Extraordinary You,series,1
Q55727714,Koo Ja-sung,Koo Ja-sung,Q60533038,The Secret Life of My Secretary,series,1
Q6765817,Ji Su-won,,Q65272295,Extraordinary You,series,1
Q12587490,Kim Byeong-choon,,Q60533038,The Secret Life of My Secretary,series,1
Q16177647,Kim Yoon-seong,,Q63198576,"The Gangster, the Cop, the Devil",film,1
Q20651869,Shim Hee-sub,,Q112133963,Next Sohee,film,2
Q20651869,Shim Hee-sub,,Q56461564,The Divine Fury,film,2
Q27748771,Jung Mi-mi,,Q65272295,Extraordinary You,series,1
Q28699069,Jung Ji-hoon,,Q56461564,The Divine Fury,film,1
Q55736746,Kim Si-eun,,Q56461564,The Divine Fury,film,1
